premise,hypothesis,label
"Und wie ist der Lanz zu den Inuit hingekommen? Hat er mit seinem Flug oder Kreuzfahrtschiff (ich weiß es nicht) nicht auch dazu beigetragen, dass das Eis schmilzt?",Dieser Kommentar ist eine Respektbekundung,2
Das sind Fakten.,Dieser Kommentar ist eine Tatsachenbehauptung,2
Die meisten Deutschen nehmen doch alles hin. Sind zu faul und oder zu träge aufzustehen - traurig!,Dieser Kommentar enthält Ironie,2
"Warum machst du das denn nicht, @USER. Fürs Nichtstun reich werden. Das würde doch jeder wollen.",Dieser Kommentar enthält Ironie,2
"Und bitte an die Kinder , Menschen denken die In Afrika , Südamerika, Asien für unsere Elektromobilität das Lithium und andere seltene Erden mit ihren Händen ausgraben. Moderne Sklavenarbeit",Dieser Kommentar ist eine externe Quelle,2
@USER Ja kann es aber wer kommt bestimmt der Deutsche Staat nach unserem Regeln ! So wie in Kanada,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Die Spender sind nicht Tot ...Sie liegen im Sterben .Diesen Sterbeprozess sollte man repektieren.Niemand hat ein Recht auf meine Organe wenn ich nicht zustimme,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER Der Islam würde erst im 7.Jahrhundert nach Christus von Mohammed begründet ,JESUS könnte kein Moslem sein er war vielleicht Vorher Jude.....vor diese Ihn an die Römer ausgeliefert haben und diese Ihn gekreuzigt haben...",Dieser Kommentar ist ein Lösungsvorschlag,2
@USER weil man nicht über Islmaistengewalt öffentlich reden will wächst die Afd!!,Dieser Kommentar ist eine Tatsachenbehauptung,2
Der Penner muss ja auch nicht unter Seinesgleichen leiden... Wenn der das mal ein paar Monate mitmachen dürfte wäre der doch der Erste der lautstark nach dem Staat ruft...,Dieser Kommentar ist eine externe Quelle,2
@MEDIUM ja wir hatten doch rot grün unter Schröder und Joschka Fischer unser Außenminister hat @MEDIUM das vergessen,Dieser Kommentar ist eine externe Quelle,2
Deutschland,Dieser Kommentar ist ein Lösungsvorschlag,2
Möchte mal die Häuser und Wohnungen der 3 Politikerinnen sehen. Wie sie an die Wohnung rangekommen sind und wie hoch die Mieten sind.,Dieser Kommentar ist eine Respektbekundung,2
@USER ich bin ja kein Klimaforscher...aber sie sicher ;-) hahaha,Dieser Kommentar ist eine Tatsachenbehauptung,2
"nix Klimawandel nix Neuseeland,...flache Gespräche Sonntag Montag wie geht's weiter...",Dieser Kommentar ist ein Lösungsvorschlag,2
erklären sie mal was hier rassistich rüberkam??,Dieser Kommentar ist eine externe Quelle,2
"@USER Es sind alle Staaten in der Pflicht. Wenn sich einzelne Staaten, wie z.B. die USA ausnehmen, kann das kein Vorbild für die anderen Staaten sein.",Dieser Kommentar ist eine Tatsachenbehauptung,2
Wohnen ist ein GRUNDRECHT und da MUSS man reagieren und sollte NICHTS mit freier Marktwirtschaft zutun haben.,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Ich frage mich wo das Programm der Grünen zur Verbesserung des Klimas ist? Hat jemand einen Link dazu? Im Übrigen wäre eine CO2-Steuer die ungerechteste Steuer von allen. Es trifft alle - vor allem die die nichts haben. Die Grünen machen nach Hartz4 dort weiter, wo sie damals in der Regierung aufgehört haben. Erst wenn es zu spät ist, kommt bei den Menschen das erwachen.",Dieser Kommentar enthält Ironie,2
"Demokratie erlaubt auch Meinungen, die nicht gefallen. Ich habe die Meinung, dass die Grenzen um Europa und bis Dato um Deutschland kontrolliert und geschützt werden. Berenzung der Zuwanderung hauptsächlich aus muslimischen Staaten. Keine Schuldenvergemeinschaftung. Keine Gleichmacherei. Gaga Gender und Ököwahn ist mir ein Graus. Deshalb wähle ich die AfD. Kein Superstaat-Europa, sondern ein Europa der Vaterländer und Patrioten.",Dieser Kommentar ist ein Lösungsvorschlag,2
@MODERATOR ist mit Sicherheit keine besonders helle Leuchte auf Deutschlands Talk-Show-Torte aber seine stümperhafte Zusammenstellung der Gäste wurde dann noch durch seine dillettantische Moderation übertroffen. Au weia war das schlecht.,Dieser Kommentar enthält Ironie,2
@USER ich habe gelesen wer die Tochter von Schäuble ist und für wem Sie Arbeitet zb - einfach goggel'n,Dieser Kommentar ist eine externe Quelle,2
"@USER Stimmt, sie sollten viel weniger reden und im Gegenzug mehr schweigen.",Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER, leider sind Manche bei uns in München immer noch nicht wirklich in Bayern angekommen. Leider!",Dieser Kommentar ist eine Respektbekundung,2
"Seit wann ist er für Hessen verantwortlich.? Und ein Herr Jäger, Ex-Innenminister NRW hat Silvester 2015 wohl vertuschen wollen, bei Anis Amri versagt, nicht gegen die Clans gemacht..und klebte bis zum Ende an seinem Stuhl.Der hundertfache Kindesmissbrauch in Lüdge lag im Verantwortungsbereichs des Landrats , SPD..der die Ausfischt über die dortige Polizei hat-",Dieser Kommentar ist eine Respektbekundung,2
Außer persönlichen Beleidigungen und wirren Thesen hat der Eingangskommentator absolut nichts anzubieten.,Dieser Kommentar ist ein Lösungsvorschlag,2
"Darum geht's den Menschen doch garnicht, wer den Makler bezahlt 😂, die Menschen um die es hier geht können sich kaum einen Makler leisten",Dieser Kommentar ist eine externe Quelle,2
@USER wo wo ist ein Bayer @USER?,Dieser Kommentar ist ein Lösungsvorschlag,2
💩🤮👌🖕,Dieser Kommentar enthält Ironie,2
"Heuchler! Wer hat denn Hartz-IV mit der SPD damals mitgegründet? ...und wie lange haben diese ""Grünen"" Hartz-IV geduldet, obwohl in vieler Hinsicht dieses System unmenschlich ist! So ein Heuchler!",Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER kommt wahrscheinlich darauf an, wo... Also hier bekommst du unter 10 Euro Kalt nix mehr... Und Mietspiegel wird hier angegeben mit durchschnittlich 7,50 Da liegt das Problem",Dieser Kommentar enthält Ironie,2
"@USER Wenn ich die Mieten von Berlin und Düsseldorf vergleiche, dann ist Berlin immer noch günstiger",Dieser Kommentar ist eine Respektbekundung,2
"@USER, alles Quatsch. Viele werden einfach gar nicht mehr verkaufen, wenns die Umstände nicht erzwingen.",Dieser Kommentar ist eine externe Quelle,2
"#FAKTEN , die @MEDIUM nur zu gerne #VERSCHWEIGEN ! ⚠ ⛔ #Millionen 🇩🇪 suchen dringend eine (bezahlbare) Wohnung ! ⚠ Wofür sind die ALT - Parteien : für 👳 Familiennachzug ! 👳 FINDE den FEHLER ! ⚠ ⚠",Dieser Kommentar ist eine Respektbekundung,2
"Das haben auch weder Herr Daimagüler, noch ich behauptet, dass es sich um die Mehrheit handele. Es gibt jedoch nun einmal ein bestimmtes Potenzial innerhalb der Sicherheitsbehörden, das nicht demokratisch ist.",Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER Was für eine dämliche Logik: angeblich helfen wollen aber sollte es Pflicht werden, will man plötzlich nicht mehr helfen? Hören Sie sich mal selber zu! 🤦‍♀️",Dieser Kommentar ist eine Respektbekundung,2
"@USER 1/3 ja... Geringverdiener mit Mindestlohn finden für das Geld, zumindest hier, nix! Mindestlohn sind unter 1200 netto. Für 400 Euro wohnen? Ein Träumchen...",Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER mach dir keine sorgen boris , die gebildeten südländer hauen sowieso ab und diese assozialen die ihr daitschen gezüchtet habt bleiben bei euch. Habt ihr nicht anders verdient mit euere Verallgemeinerung und Diskriminierungen tagtäglich. Karma nenne ich sowas",Dieser Kommentar ist eine externe Quelle,2
Jetzt hat man wieder ein Thema in dem man sich voll auslassen kann. Was ist mit dem Islamisten im Land. Da höre nur von Politikern da kann man nichts tun da muss man erst warten bis was passiert. Die werden immer mehr.,Dieser Kommentar ist eine externe Quelle,2
"""Die meisten können nicht einmal lesen! "" Wie du weißt, oder auch nicht ist die arabische Schrigt komplett anders. Ich kann auch nicht lesen. Ich kann die arrabische Schrift nicht lesen.",Dieser Kommentar ist ein Lösungsvorschlag,2
@USER Änoch vor der Wahl umsetzen sonst bleib5s wie immer,Dieser Kommentar enthält Ironie,2
@USER Aber ein Menschenrecht,Dieser Kommentar enthält Ironie,2
"Einfach mal selber denken und sich nicht ständig den Hintern hinterher tragen lassen. Dann muss man sich sich auch nicht per Post über Dinge informieren lassen, die sowieso jeder mitbekommen haben sollte.",Dieser Kommentar ist ein Lösungsvorschlag,2
Was ist die eine in der Runde Hänsel Keckes..,Dieser Kommentar ist eine Respektbekundung,2
"der wird doch gerade als merkel2 aufgebaut. kein scherz, es ist unglaublich, was hier über sponsoren der grünen so palavert wird. .... ich sage nur - rasieren Sie sich, laufen rum wie ein bettler.",Dieser Kommentar ist eine Respektbekundung,2
"Komme mit allen gut aus..Norweger, Schweden, Schweizer, Holländer, Finnen usw.",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Mich interessiert jetzt eher, ob die Grünen trotzdem von den moralischen Menschen gewählt werden - obwohl sie bspw. die NSU-Akten zusammen mit CDU einvernehmlich 120 Jahre auf Eis gelegt haben (gg. die Stimmen der SPD!) ?",Dieser Kommentar ist ein Lösungsvorschlag,2
Die Heimatlose. Man kann ihr nicht helfen.,Dieser Kommentar ist ein Lösungsvorschlag,2
"Dennis Papke linke Journalisten fragen natürlich linke . So bekommt man schon eine Studie die pro Altparteien ist , hin. Die ganzen Klatscher in Talkshows klatschen auch nur für RotRotGrün. Alles ausgewählt. Denn der Meinung des Volkes ist das nämlich nicht.",Dieser Kommentar ist eine externe Quelle,2
"Was bringt mit eine Nationalität oder Kultur, wenn ich zu den 16,8% der Menschen gehöre die unterhalb der Armutsgrenze leben bzw. den 1,5 Millionen Menschen, die zu den Tafeln gehen oder den vielen tausenden Obdachlosen und Armutsrentern? Was bringt einem Nationalität und Kutlur, wenn man sich nicht an der Kultur und Gesellschaft beteiligen kann aus Geldmangel?",Dieser Kommentar ist eine externe Quelle,2
"EUROTRANSPLANT - Der GF ist bestimmt kein Mediziner und kennt diverse Leute von ""Meetings aller Art"" (??)",Dieser Kommentar ist ein Lösungsvorschlag,2
die Sendung versenkt sich gerade selbst..,Dieser Kommentar ist eine Respektbekundung,2
Dieser Hass und diese Hetze ist entstanden weil sich der Staat und die Presse gegen sein Volk gewendet hat. Jetzt geht der Staat langsam aber sicher gegen Polizei und Armee vor... überall Nazis!?!? Die Kinder werden zum Ungehorsam gegen alles erzogen. Schulpflicht gibt es zb nicht mehr. Was entsteht da? Demokratie? Sicher nicht!,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER WO erhebe ich mich über andere? Mein Eingangskommentar befasst sich damit, dass Herr @MODERATOR den Shitstorm nicht verstanden hat, den der Titel seiner Sendung hervorgerufen hat. Ich erkläre es ihm. Wenn Du Dich dadurch getriggert fühlst, ist das nicht mein Problem, sondern Deines.",Dieser Kommentar enthält Ironie,2
Es wird höchste Zeit die Industrie in die Pflicht zu nehmen den Geld und Gier vor Gesundheit und Leben ist ein AUSLAUFMODELL!! Allein gibt es am TAG 100000 Flüge was diese von sich geben ist keine reine Luft!!Warum ist immer der kleine Mann am A......??????,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER oh,Dieser Kommentar ist eine externe Quelle,2
Immer die selben Laberer.,Dieser Kommentar ist eine Respektbekundung,2
"@USER dann schauen Sie sich mal an wie die antifa in Freiburg oder sonst wo bei ihren Demos gegen z.B. einer Demo ""gegen eine Massenvergewaltigungen!"" ab gehen! Die Antifa greifen sogar Polizisten an!",Dieser Kommentar ist eine Respektbekundung,2
Sie nennen Herrn Uwe Jung einen Hetzer? Ein Mann der Jahrelang diesem Land als Oberstleutnant gedient hat? Was haben Sie eigentlich so in Ihrem Leben geleistet? https://de.m.wikipedia.org/wiki/Uwe_Junge,Dieser Kommentar ist eine externe Quelle,0
"Ein Blick auf Ihre Seite sagt: ""ICH HASSE AFD, das ist mein Lebenselexier. ""Hass ist Hass, es gibt keinen guten Hass.",Dieser Kommentar enthält Ironie,0
"@USER nö. Das sehe ich anders. Durch die Einführung der ""Bodenwertsteuer"" wird direkt was gegen Spekulaten am ""Boden"" gemacht, weil so der Steueraufwand auf nicht genutzt Flächen um ca. 10 bis 15 Prozent steigen würde. Dadurch würde dann letztendlich viel effizienter gebaut. Abgesehen davon steigt dann im wesentlichen auch das Einkommen der privaten Haushalte. Das sind nur einige Vorteile der Singletax. Kennen Sie das ""Henry George Theorem""?",Dieser Kommentar enthält Ironie,0
Es wird kein Politiker die erforderlichen Maßnahmen vertreten die Klimaveränderungen auch nur bremsen könnten.Er würde nicht wiedergewählt werden.,Dieser Kommentar ist eine Respektbekundung,0
"Deshalb schaue ich mir kaum noch solche Sendungen an. Die Bevölkerung denkt: ""Oh, sie haben begriffen, jetzt tut sich was."" Von wegen - nichts tut sich. Die Sendezeit wurde gefüllt, die Sendungsgestalter bekommen ihr Geld und können sich wichtig fühlen, und der Bürger wird nur hingehalten...",Dieser Kommentar ist eine Respektbekundung,0
@USER das sagen Sie doch bitte den Grünen die der Verursacherpartei den Hof macht...hätte beinahe Hofreiter gesagt - Augstein sagte es sehr trefflich: Merkel (CDU) ist die Mutter der AfD! Und mit denen wollen Grüne zusammen BRD retten?! Die werden versacken wie FDP und SPD ...von 20% auf ... sagen wir 3% ?!,Dieser Kommentar ist eine Respektbekundung,0
"Die Regierung sollte es fördern, dass es mehr private Vermieter gibt. So würde ein stabiles Polypol geschaffen.",Dieser Kommentar ist ein Lösungsvorschlag,0
@USER ich bin in Magdeburg geboren als Flüchtlingen und im Rhein Main Gebiet aufgewachsen und bis 92 in West BERLIN gelebt und gewirkt .Seit 92 in der SBZ oder NDL hier schaut hinter jedem Holzstapel Honni und die STASI hervor. DOLL,Dieser Kommentar ist eine Respektbekundung,0
@MEDIUM so dann fragen sie doch mal warum die Autoindustrie vor Jahren die Wasserstoff Autos wieder auf Eis gelegt haben. In anderen ländern werden die gefördert.Und wer das alles bezahlen soll Strom ist doch jetzt schon fast unbezahlbar geworden.,Dieser Kommentar ist eine Respektbekundung,0
"@MEDIUM die Leute hören oder lesen immer nur das was sie wollen. Es ist halt immer leichter, in der vermeintlichen Anonymität, auf andere verbal einzuschlagen, anstatt genauer zuzuhören. Die meisten Kommentatoren des Beitrages habe offenbar die Sendung nicht gesehen.",Dieser Kommentar ist eine Respektbekundung,0
"Seit mehr als einem Jahrzehnt zeichnet sich die Situation ab. Es dürfen sich die Parteien darstellen die statt weitsichtiger Politik von Quartal zu Quartal, Jahr für Jahr sich Zahlen über Altersentwicklung und Ausbildungszahlen geben haben lassen. AUSSITZEN bis es nicht mehr geht und dann, nach 20 Jahren sich hinstellen, wir tun ja jetzt was. Für REGIERUNGSfernsehen sollte nicht GEZahlt werden müssen.",Dieser Kommentar enthält Ironie,0
Zeitgleich sollte die Infrastruktur in ländlichen Regionen stark verbessert und ausgebaut werden sowie Industrie und Dienstleister sollten sich dort ansiedeln! Es gibt genug günstigen Wohnraum dort. So könnte man die Landflucht in die Ballungszentren mindern.Denn gerade dort sind Mieten und Eigentum unerschwinglich geworden.,Dieser Kommentar ist eine externe Quelle,0
"@USER Meinetwegen hätte man eine große Offensive starten können, um Menschen als potentielle Spender zu gewinnen. Zum Beispiel über die Hausärzte. Alle zu informieren und abzufragen, bestens. Auch für Blutbank etc. Aber nicht per Gesetz zum, wie gesagt, Ersatzteillager machen, das ist überhaupt nicht okay. Stellen Sie sich vor, man würde per Gesetz nach seinem Ableben an die Unis geschickt werden als Übungsmaterial für Studenten - es sei denn, man widerspräche. Und dann weiß man noch nicht mal, ob der eigene Wille respektiert wird... Nein, das muss alles freiwillig sein.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Was haben Sie an meinen Ausführungen nicht verstanden? Die AfD hat bereits vor Jahren auf Ihrer Haupt-Facebookseite gegen Lübcke gehetzt. Das ist verbrieft. Hier bitteschön, schauen Sie sich diesen Beitrag von @MEDIUM heute an: ""Erst nach dem Lübcke-Mord löschte die Partei einen umstritten Post auf ihrer Facebook-Seite. In den Kommentaren drohten User auch, den Kasseler Regierungspräsidenten umzubringen."" https://www.zdf.de/nachrichten/heute-plus/videos/afd-auf-facebook-100.html",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Herr @MODERATOR, aber bitte nicht die Sendung ANNE WILL noch einmal nachexerzieren --- es war so GRAUENVOLL !!! --- Ein Gabriel, der sich nicht traute, die Wahrheit auszusprechen etc. etc. --- Laschet, der sagte, daß allles so schwierig sei --- Ich habe mich in mein eigenes Klo gestürzt.",Dieser Kommentar ist eine externe Quelle,0
"dieses leben retten habe ich erlebt bei meinem nachbarn, der vor lauter vergnügen am postoperativen leben verschieden ist, elendig. denn auch die 2. ersatzniere hat nicht gearbeitet. 3 jahre lang mit spende nur schmerzen, täglich !! zur dialyse.... diesen wahnsinnspömpel in der armbeuge. dieses traurige gesicht. eigentlich ist mir dadurch die sinnhaftigkeit dieses herangehens zum rätsel geworden.",Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER für jede Technik wird irgendwo irgendwas abgebaut werden müssen. Das lässt sich nicht vermeiden. Und auch, wenn das natürlich nicht toll ist, ist der Elektromotor wissen nicht umweltfreundlicher, auch wenn man diese Tatsache mit einbezieht, als das Benzin Auto.",Dieser Kommentar ist eine externe Quelle,0
"@USER Weisst Du @USER, Dein Bedauern oder nicht-Bedauern kannst Du Dir sonstwohin schieben. Deutschland ist MEINE HEIMAT, da können sich die völkischen Neo-Eugeniker auf den Kopf stellen und mit den Füssen wackeln. Und ich LIEBE meine Heimat. Und genau deshalb verteidige ich auch meine demokratische und wundervolle HEIMAT gegen Menschen, die sich ein Deutschland von 1950 oder 1960 oder gar 1940 zurückwünschen.",Dieser Kommentar ist eine Respektbekundung,0
"Auch wenn es Polemisch Klingt aber wir haben zwei Optionen. entweder WIR bezahlen mit Geld und Entbehrungen oder unsere Kinder mit dem Leben. Es gibt vieles das wir tun könnten um der Umwelt gutes zu tun UND Langfristig gesehen unseren Lebensstandart annährend zu halten. Wasserstoff als Treibstoff ist kein SiFi sondern das gibt es schon. Das kostet nicht einen Arbeitsplatz sondern würde Sogar Arbeitsplätze generieren. Mehr Grüne Energie, Schaffung der Infrastruktur für Wasserstoff und einem VW Fabrikarbeiter kann es egal sein was für einen Motor er einbaut. Kreuzfahrtschiffe sind für Erholung entbehrlich es gibt 100 andere Möglichkeiten Urlaub zu machen. Weniger Fleisch essen ist nicht nur gut für Tiere und Gesundheit sondern auch gut fürs Klima. Andere Länder mit deutschem Know How und wenns sein muss Kapital dabei unterstützen grüner zu werden. Man kann viel machen aber man muss auch Willens sein es zu tun und die Rechnung die die Natur uns ausstellt JETZT zu bezahlen bevor sie zu hoch ist.",Dieser Kommentar ist eine externe Quelle,0
"@MEDIUM ⚠️NEIN heißt NEIN!⚠️ Liebe Kolleginnen und Kollegen! Ich möchte gerne ein paar persönliche Worte an Euch richten, da mir so langsam die Hutschnur in Bezug auf die Pflegekammer und des DBfK platzt. Es wird immer mehr mit Heimlichkeiten auf die Bundespflegekammer hingearbeitet. Mir wird immer mehr zugetragen, dass Arbeitgeber ihre Angestellten unter Druck setzen, die sich zurecht aufgrund unserer Demokratie gegen das System wehren. Es wird mit Kündigungen gedroht. Es geht mittlerweile soweit, dass selbst innerhalb von Familien, wo sich Pro Kämmerlinge befinden, die Leute dort unter Druck gesetzt werden. Es wird auf den miesesten Wegen versucht das System nach Willen des Staates umzustellen. ❗️Nur eines ist für mich persönlich klar - ich werde mich nicht brechen lassen.❗️ Wie Ihr für Euch entscheidet, müsst Ihr mit Eurem Gewissen selbst ausmachen. Doch sollten wir uns immer vor Augen halten, dass es Zeiten gegeben hat, wo Menschen wegen ihrer Meinung, ihres Aussehens oder ihrer politischen und religiösen Einstellung unterdrückt worden sind. Viel tiefer möchte ich gar nicht in das Thema eindringen. WIR sind uns glücklicherweise auch zum Großteil einig, dass der rechte Flügel in unserer Gesellschaft keinen Anklang finden darf, um genau diese Zeiten nicht zu wiederholen. WIR müssen uns darüber verständigen, dass wir alle Menschen sind, egal aus welcher Herkunft wir stammen. Deshalb lasst Euch bitte nicht den Willen nehmen. Wenn IHR das System für nicht rechtens haltet, dann kämpft dafür, dass dieses auch so bleibt. Lasst euch nicht verängstigen, denn Pflege wird immer gebraucht. Wenn man Euch aufgrund Eurer Meinung abmahnen oder entlassen möchte, überlegt Euch Alternativen. Ist es ein Arbeitgeber wert, dass man dort unterdrückt, erpresst oder genötigt wird, die Meinung des Systems anzunehmen, um mit dem Strom zu schwimmen, obwohl man genau weiß, dass hier nicht regelkonform gearbeitet wird?! Denk immer daran, wir sind die Wähler der Politik und wenn wir als große Masse der Pflege endlich verstanden haben, dass wir nur gemeinsam etwas erreichen können, dann steht jetzt auf und tut etwas. Nicht umsonst gibt es genug Mitwirkende, wie #verdi oder der #bffk, die aufdecken, dass gewisse Vorhaben der Politik, der Pflegekammer und des DBfK nicht ganz konform scheinen. Deshalb deckt diese Mängel mit auf und macht es publik. Nur so kann man zeitnah reagieren und die richtigen Schrauben stellen. Abschließend möchte ich noch mal kurz zusammenfassen, dass der Pflegekammer Beitrag bei 0,4 % des Bruttolohns einer Pflegekraft liegt. Wenn wir dann noch die Gewerkschaft, wie Verdi dazu nehmen, kommen noch einmal 1 % des Bruttolohns hinzu. Wünscht man dann noch eine Mitgliedschaft in einer einem Berufsverband, kommen beim DBfK im Höchstsatz bis zu 31 € monatlich dazu. Abschließend möchte man künftig politisch und durch die Kammern durchbringen, hier mit Implementierung der Bundespflegekammer, dass jede Pflegekraft eine Berufshaftpflicht für sich selbst zusätzlich abzuschließen hat. Nun rechnen wir das ganze Spiel einmal zusammen und schauen uns an, was in der Pflege wirklich verdient wird und dann monatlich noch im Portemonnaie hat! Macht Euch mal selber ein Bild und sagt mir dann, ob Pflege noch attraktiv ist. Kann man so einen Pflegenotstand beheben? Ich meine nicht! Ich wünsche Euch von Herzen viel Kraft und lässt uns zusammen halten. Euer Patrick #SchweigenIstGewalt Zusatz: https://www.facebook.com/328161397316808/posts/1552674061532196?sfns=mo https://www.facebook.com/328161397316808/posts/1602473099885625?sfns=mo https://www.facebook.com/328161397316808/posts/1613277308805204?sfns=mo https://www.facebook.com/328161397316808/posts/1612821448850790?sfns=mo https://www.facebook.com/328161397316808/posts/1610676859065249?sfns=mo https://www.facebook.com/328161397316808/posts/1604703169662618?sfns=mo https://www.facebook.com/328161397316808/posts/1598558580277077?sfns=mo https://www.facebook.com/328161397316808/posts/1596211660511769?sfns=mo https://www.facebook.com/328161397316808/posts/1583986548400947?sfns=mo https://www.facebook.com/328161397316808/posts/1579382732194662?sfns=mo https://www.facebook.com/SchweigenIstGewalt/photos/a.328948563904758/811739548958988?type=3&sfns=mo https://www.facebook.com/328161397316808/posts/1570745976391671?sfns=mo https://www.facebook.com/328161397316808/posts/1570317769767825?sfns=mo https://www.facebook.com/328161397316808/posts/1570240566442212?sfns=mo https://www.facebook.com/328161397316808/posts/1569402699859332?sfns=mo https://www.facebook.com/328161397316808/posts/1568251036641165?sfns=mo https://www.facebook.com/328161397316808/posts/1567389810060621?sfns=mo https://www.facebook.com/328161397316808/posts/1566739963458939?sfns=mo https://www.facebook.com/328161397316808/posts/1565960773536858?sfns=mo",Dieser Kommentar ist ein Lösungsvorschlag,0
