premise,hypothesis,label
"Das Problem beim Kommunismus ist, dass ihm irgendwann das Geld anderer Leute ausgeht. So auch hier, beim Kryptokommunisten Habeck und seinen Parteigenossen. Bin wirklich gespannt, wann der dumme Michel erkennt, welcher Schlange er da seine Stimme gegeben hat und zu geben gedenkt. Dass er es erkennen wird, ist garantiert. Denn irgendwann ist jeder dran Opfer zu bringen, wenn es darum geht, Deutschland klimaneutral werden zu lassen. #FCKGRN",Dieser Kommentar ist eine externe Quelle,2
Deutsche Baut Eigenheime..,Dieser Kommentar ist eine Tatsachenbehauptung,2
"keine Sorge, sie wussten es.",Dieser Kommentar ist ein Lösungsvorschlag,2
"Die Ausstrahlung dieser Sendung - insbesondere das absolut vollkommen unmögliche Auftreten und Verhalten dieser aggressiven #TÜRKIN * hat mehr als deutlich gezeigt, dass die Integration von #AUSLÄNDERN ganz klar #GESCHEITERT ist ! ⛔ die @MEDIUM hat durch diese überaus peinliche Talkrunde der AfD zu #TAUSENDEN ! ⚠ weiteren AfD - Wählern verholfen ! ⚠ Macht nur weiter so ! 👍 ( * türkisch - stämmig ! ) 👳",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Nein, ich gehöre anscheinend auch nur zum blöden Wahlvieh—um die jetzt vor den Wahlen nochmal mit kruden Vorschlägen geworben wird.",Dieser Kommentar ist eine Respektbekundung,2
"@USER Mit einer selbstbewussten jungen Frau schon, mit einer ARROGANTEN TRITTBRETTFAHREIN nicht!",Dieser Kommentar ist eine Respektbekundung,2
"Richtig wer es nicht möchte, kann widersprechen.",Dieser Kommentar ist eine externe Quelle,2
"Herr Junge ist Täter? Inwiefern? Dann sitzt offensichtlich ein ganz anderer ""Täter"" ein?",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Als Mißanthrop werde ich niemanden etwas spenden!,Dieser Kommentar enthält Ironie,2
"Totalitäre Propaganda für die deutschlandfeindlichen Grünen... Wann endlich übernimmt die Staatsanwaltschaft bei diesem Missbrauch der ""GEZ"" als illegale Parteienfinanzierung!!!",Dieser Kommentar enthält Ironie,2
"Es geht doch nicht darum , irgendetwas gegeneinander aufzurechnen. Jetzt zu diesem Zeitpunkt geht es um die Gefahr von rechts.",Dieser Kommentar ist eine Respektbekundung,2
"@USER Warum stellen Sie denn eine Frage, wenn es Sie nicht interessiert? 🤦‍♀️",Dieser Kommentar ist eine Respektbekundung,2
es wäre besser alte weise Männer dort sitzen zu haben wie Rechthaber..,Dieser Kommentar ist eine Tatsachenbehauptung,2
@MEDIUM Immer die gleichen „Talkgäste“! Bekommt ihr dafür Extra-Zuschüsse??,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Wie hier alle Makler (?) steilgehen... Wirklich super. Wenn ich eine Dienstleistung beauftrage, bezahle ich dafür. Überall im DL Sektor gilt das, überall auf der Welt (Nordkorea ist vielleicht ne Ausnahme)... Aber statt Argumente vorzubringen kann man hier nachlesen, dass man dann gedenkt mit Rechtsbeugung oder Betrug zu reagieren. Das nenne ich mal bigott. Wer nicht wie ein raffgieriger Abgreifer behandelt werden möchte sollte sich halt nicht so benehmen.",Dieser Kommentar ist ein Lösungsvorschlag,2
"Von 7 Prozent spricht die gute Frau. Egal ob 7 Prozent bei Kauf oder zwei Monatsmieten, es ändert nichts daran, dass in beiden Fällen auf Mieter / Käufer abgewälzt werden kann. Langfristig, kann es noch zu höheren Mieten führen.",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER finden Sie wirklich??,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER sind sie der Meinung dass das winzige Deutschland ihn aufhalten kann ? 😂😂,Dieser Kommentar ist eine Tatsachenbehauptung,2
und wie dumm ist die Bevölkerung!,Dieser Kommentar enthält Ironie,2
manche menschen sind einfach nur uninformiert. sie wissen nicht was hirntot ist und auch nicht wie eine organentnahme funktioniert und diese menschen denken genauso wie sie....,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Mal eine kleine Frage. Ging es dir vor den Flüchtlingen besser oder schlechter?,Dieser Kommentar ist eine externe Quelle,2
"@USER sie erreichen leider nicht das Niveau, um mit ihnen eine Debatte führen zu können. Vielleicht hilft Spargel??",Dieser Kommentar ist eine Respektbekundung,2
"Richtig!Und da das vermutlich viele machen werden, haben sich die Befürworter des Gesetzes selbst ins Knie geschossen. So kommt es, wenn man unbedingt was durchsetzen will und die Menschen als unmündig betrachtet.",Dieser Kommentar ist eine externe Quelle,2
wie kommen die zu den Studien ??????? Mich hat noch keiner gefragt !!!!?????,Dieser Kommentar ist eine Respektbekundung,2
"@USER Ach,was ist denn das ""eigentliche Thema""? Es geht um innere Sicherheit..",Dieser Kommentar enthält Ironie,2
Natürlich auch erst nehmen.,Dieser Kommentar ist eine Respektbekundung,2
PS -ich bin eher Parteilos bzw. Veganerpartei - bevor wieder gemutmasst wird :D,Dieser Kommentar ist eine externe Quelle,2
"Und, @USER, anscheinend fehlen ihnen die ARgumente so sehr, dass sie nur beleidigen. Es tut mir leid, ich werde mich nicht dazu verleiten lassen und mich so tief zu bücken um ihr Niveau zu erreichen.",Dieser Kommentar ist eine externe Quelle,2
"Na klar, wer ein Organ bezahlen kann. Dann sollten die Angehörigen das Geld bekommen",Dieser Kommentar enthält Ironie,2
@USER 😂,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER war mal , sie leben in der Vergangenheit, tut ihrer seele nicht gut",Dieser Kommentar ist eine externe Quelle,2
"Ochkomm,@USER, wenn niemand mehr berlinerte, wärs schon sehr schade!",Dieser Kommentar ist ein Lösungsvorschlag,2
Ich brauch da überhaupt nicht zu fragen.Das sehe ich !,Dieser Kommentar ist eine Tatsachenbehauptung,2
Ich stehe diesbezüglich ausnahmsweise voll und ganz hinter Herrn Spahn. Die geplante Vorgehensweise ist die Aufforderung zur Selbstverantwortung. Und das muss ein Erwachsener der selbstbestimmt leben will tagtäglich tun.,Dieser Kommentar enthält Ironie,2
Nie wieder die Grünen in der Bundesregierung.,Dieser Kommentar ist eine externe Quelle,2
@MEDIUM Diese Sendung ist Volksverdummung auf höchstem Niveau !,Dieser Kommentar ist ein Lösungsvorschlag,2
Deutschland und Brüssel braucht einen Salvini und Orban in Deutschland und Brüssel,Dieser Kommentar ist eine Respektbekundung,2
30% des Einkommes???,Dieser Kommentar ist eine externe Quelle,2
""" Und irgendwann wird es zu Unruhen kommen, aufgrund Aggressionen der Geflüchteten aus Frust und Verzweiflung und Aggressionen der Autochthonen aus Zorn. "" Sie oben... Problem erkannt? Und was ist mit all den ""Flüchtlingen"" und ""Migranten"" in gelben Westen in ganz Europa? Ist denen vielleicht auch langweilig?",Dieser Kommentar enthält Ironie,2
@USER 👍👍👍👍,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER niemand bestimmt über meinen Kopf ,aus Protest schon nicht .",Dieser Kommentar enthält Ironie,2
⚠ #SCHÄMT euch ! ⚠ eure #HASS - und #HETZ - Kommentare sind eine #SCHANDE ! ⚠,Dieser Kommentar ist eine externe Quelle,2
"Für mich ist Heimat dort, wo ich zuhause bin, fertig. Wer das an irgendeiner Staatsangehörigkeit festmacht, der hat mit seiner Vorstellung von Heimat ein Problem, primär ein populistisches Problem.",Dieser Kommentar ist eine externe Quelle,2
Lobiisten Industrie und Politiker,Dieser Kommentar ist eine Respektbekundung,2
"Doch , 12000€ pro Sendung.",Dieser Kommentar enthält Ironie,2
die Fortbewegungssysteme der Zukunft sind noch nicht da auch das E-Auto ist es nicht..,Dieser Kommentar ist ein Lösungsvorschlag,2
Frau Barley war mit ihrem dummdreisten überheblichen Grinsen wirklich nicht zu ertragen.,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Will man etwas verändern, sollte man sich bewegen!",Dieser Kommentar ist eine Respektbekundung,2
Plaudertaschen unter sich. Wer unterbricht wen zuerst ?,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Jawohl : Die armen Vögel !! Sie haben kein Herz - hier eines für Sie : <3,Dieser Kommentar ist ein Lösungsvorschlag,2
"Blackrock, Cerberus,..",Dieser Kommentar ist eine externe Quelle,2
Lösung 2: die neuen Seidenstraßen. Zuwanderer tragen Lasten für den Warenaustausch und nicht nur Smartphones und geladene Kreditkarten. Oder wer lügt wo?,Dieser Kommentar ist eine Respektbekundung,2
"Allerdings! Weil solche männlichen Exemplare wahre Pflegefälle sind und nur belastend aber meinen über der Frau zu stehen und deren ""niederen"" Arbeiten sich zu fein sind diese auch zu erledigen! Ekelhaft! 😡",Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER richtig, wo kommen wir denn da hin, dass der, der jemanden beauftragt am Ende dafür auch noch bezahlen soll... Soll ich etwa wie in der scheiß Sowjetunion mein Bier auch noch bezahlen, wenn ich es bestellt habe? DDR 2.0 sage ich nur...",Dieser Kommentar ist eine externe Quelle,2
"@USER Äh, ja: ""Heimat ist das Land in dem ich Geboren wurde . "" Wenn sie tatsächlich auf eine Polytechnische Hochschule gegangen ist, wird sie wohl in der DDR geboren worden sein, nicht wahr?",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Was sollen das für Geschenke an die Rentner bloß sein ! Den Rentnern wurde die Rente geklaut , müsste es heißen .",Dieser Kommentar ist ein Lösungsvorschlag,2
@USER Deutsch lernen wäre mal ein Anfang für alle Integrationsunwilligen. #hogesa,Dieser Kommentar enthält Ironie,2
"Die Kapitalisten werden Ihnen aber dann beizeiten die Hörner stutzen... Sie glauben doch nicht etwa, dass die sich ihren Profit schmälern lassen wollen...",Dieser Kommentar ist eine Respektbekundung,2
@USER nachschauen unter RAF,Dieser Kommentar ist eine Respektbekundung,2
"Die Grünen sollen mal sagen, wer das alles finanzieren soll, geht doch ganz leicht, der Steuerzahler mit 1500€ netto im Monat in Berlin",Dieser Kommentar enthält Ironie,2
"@USER zähl mal bitte bis 3 -die Grünen haben beschlossen, zusammen mit CDU gegen SPD, die NSU-Akten 120Jahre schmoren zu lassen - das ist wahre Demokratie gelle ... 456...",Dieser Kommentar ist eine externe Quelle,2
Die nimmt Drogen wo ist die Türkei heute zum loben..,Dieser Kommentar ist eine Tatsachenbehauptung,2
Ich bin hier ⛔ WEG ! ⛔ und LESE KEINE Kommentare ! ⚠ und Tschüss ! ⛔,Dieser Kommentar ist ein Lösungsvorschlag,2
"Offenbar nicht, wenn ich mich so umschaue im Land..",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER .Schade das es solche Menschen gibt .Sa hätten die Eltern lieber mal verhütet,Dieser Kommentar ist eine externe Quelle,2
@USER na den würde ich vom Sofa holen.und ihnen würde ich raten nicht soviele Aufgaben anzunehmen,Dieser Kommentar ist eine externe Quelle,2
@USER so lange es nur in solchen Sendungen ist und nicht irgendwann wenn er was zu sagen hat.,Dieser Kommentar enthält Ironie,2
@USER ich auch nicht !,Dieser Kommentar ist eine Respektbekundung,2
"@USER aber ja, oder wofür bekommen die jeden monat geld von mir??",Dieser Kommentar ist eine externe Quelle,2
So einem Kommentar.....🤨..... Entschuldigung aber hat man Ihnen schon zu Lebzeiten etwas entnommen das zum Denken und Leben mehr als Wichtig ist!? Bin KEIN Motorradfahrer aber das was Sie da Schriftlich los lassen ist Hirnlos!!,Dieser Kommentar ist eine Tatsachenbehauptung,2
Das Unterhaus ist eine klasse Clownstruppe...könnten auf Tournee gehen 🤡 😁,Dieser Kommentar ist ein Lösungsvorschlag,2
Die SPD hat eben scheiss Personal.,Dieser Kommentar ist eine Tatsachenbehauptung,2
wo war der Schalter das wird Satz des Abends...,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER ! Wenn man keinen, Ausweis mit sich führt, nützt einem die Bereitschaft zur Spende nichts. Das ist mit den 84 % gemeint, oder bin ich zu doof, das zu verstehen. Nur das will Spahn ändern, wo er auch recht hat mit dem Gesetz. Ansonsten bin ich kein Spahn-Fan.",Dieser Kommentar ist eine externe Quelle,2
Sarazin ist ein rechtsradikaler Mensch. Ein Menschenhasser. Sie kennen nur Zerstörung. Die Geschichte hat es gezeigt.,Dieser Kommentar ist eine Respektbekundung,2
"@USER Nee, ich habe Angst vor dummen Menschen wie Ihnen, die glauben, dass man ""Klimaneutralität"" damit zusammenfassen kann, dass man ""einmal die Woche vegetarisch isst"". Dumme Leute, die glauben, dass man SUV ""kaputtbesteuern"" muss, ohne auch nur im Ansatz zu erkennen, was damit wirtschaftlich alles zusammenhängt und wie man sich damit eben der Mittel beraubt, die unabdingbar notwendig sind, wenn man so schwachsinnige Forderungen wie ""Garantiesicherung"" stellt. Wieso fordern Sie nicht, dass man alte VW Busse von der Straße entfernt? Oder all die alten VOLVO-Panzer Ihrer Parteigenossen? Wenn Sie über Klimaschäden faseln, dann sie da besser aufgehoben. Leute wie Sie sind es, vor denen ich Angst habe. Weil sie einfältig sind, weil sie dumm sind.",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER mit freundlicher Unterstützung und Genehmigung der örtlichen Liberalen und Konservativen und eines damaligen Beschluss der gleichnamigen Bundesregierung für eine Marktorientierte Lösung. Ich bitte dies bei den nächsten einseitigen Behauptungen zu berücksichtigen und zu ergänzen!,Dieser Kommentar ist eine externe Quelle,2
@USER und die CDU?????,Dieser Kommentar ist ein Lösungsvorschlag,2
"Antifaschismus bildet die Grundlage unserer Demokratie, und als Politikwissenschaftler kann ich das ganz gut einschätzen mit Blick auf unsere Verfassung. Scheinbar sind Sie aber nicht in der Lage, Ihre Behauptungen argumentativ zu untermauern.",Dieser Kommentar ist ein Lösungsvorschlag,2
die Sendung versenkt sich gerade selbst..,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Das darf mn auch nicht verkennen. WIR als Staat sorgen dafür, dass Geld reinkommt und für die Politiker sind WIR wie ein Selbstbedienungsladen!",Dieser Kommentar enthält Ironie,2
"@MEDIUM Stimmt, habe ich gesehen aber man hat es nur kurz angerissen. Es gibt in jeder Partei schwarze Schafe und Herr Junge kann nicht für alles was.",Dieser Kommentar ist eine Respektbekundung,2
Whataboutism,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER, von der Wir-sind-mehr-Sekte habe ich auch nichts anderes erwartet.",Dieser Kommentar enthält Ironie,2
Hat sie das auch dtudiert oder hat sie ihre Berater😁,Dieser Kommentar ist eine Respektbekundung,2
@USER hätte gerne 100 Smilies aufeinmal gedrückt!,Dieser Kommentar ist eine Respektbekundung,2
@USER Damit Sie sich gut fühlen dürfen...,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER So wie ihrer hier??,Dieser Kommentar enthält Ironie,2
Bei lanz waren ja wieder zwei Typen am Donnerstag .hab mir die Sendung nicht angeschaut .,Dieser Kommentar enthält Ironie,2
👳 @USER 👳 ihr #FAKE - Profil und SiE sind #PEINLICH ! ⚠ #SCHÄMEN Sie sich ! ⚠ und Tschüss ! ✈✈✈✈✈✈✈✈✈✈✈✈✈✈,Dieser Kommentar enthält Ironie,2
noch blöder gefragt alle wußten das beide Termine zusammen fallen Zufall oder Unvermögen..,Dieser Kommentar ist eine Respektbekundung,2
Jens Stürzkober Das hat mit der Entrüstungsskala zu tun..;-),Dieser Kommentar ist eine Tatsachenbehauptung,2
find ich nicht,Dieser Kommentar ist eine externe Quelle,2
"Demokratisch vs. völkisch-nationalistisch. Verstehen Sie, Herr Schwer?",Dieser Kommentar ist eine Respektbekundung,2
@USER stimmt aber hat mit meinem Kommentar nichts zu tun sie zurückgebliebene,Dieser Kommentar ist ein Lösungsvorschlag,2
Andreas Rose Wie kann man Grün wählen . Die wollen uns abschaffen . Multi Kulti . In 30 Jahren tragen auch wir Deutsche Burka und müssen Arabisch sprechen .,Dieser Kommentar ist eine externe Quelle,2
verd. jetzt muß ich wegen der runde meine Tabletten früher einwerfen..,Dieser Kommentar ist eine externe Quelle,2
"@USER habe keine Frage gestellt, war eine Feststellung🤣",Dieser Kommentar ist eine Respektbekundung,2
"Es wäre doch schon arg billig wenn man über Populismus redet und die Partei die man (und sich selbst) damit in Verbindung bringt, nicht zu Wort kommen lässt.",Dieser Kommentar enthält Ironie,2
@MEDIUM was ändert das? Nichts. Tiere werden durch Lärm gestört nur damit sie sich nicht ansiedeln können. Wofür? Für windräder. Was ist mit den Satellitenstädten? Wie sollen die Menschen ihre Autos laden? Kabel aus dem Fenster?,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER Aber bitte erste Klasse, denn die wollen die Marionetten der superreichen sog. Philantropen nicht verbieten.",Dieser Kommentar enthält Ironie,2
Ich wäre ja mal für eine Sendung über die mangelnde politische Bildung von Facebook-Usern.,Dieser Kommentar ist eine Respektbekundung,2
"@USER Das Justizministerium könnte aber sicher was machen. Und ich finde, die ganzen Tabus, auch wenn man explizit über religiöse Extremisten oder Kriminelle redet, sind Schuld an der Eskalationspirale.Wer Recht und Ordnung will, gilt in manchen Kreisen als Rechts.",Dieser Kommentar ist eine externe Quelle,2
@USER schau dir sein Profil an. Das sagt schlichtweg alles.,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Na was soll man den anderes von der FDP erwarten . Die Reichen Spenden doch schon Sooo viel ! Das was die Spenden müssten die sonst ans Finanzamt zahlen . Und Spenden können Sie sich wieder zum Tei erstatten lassen . Die sollte man für 10 Jahre in den Knast stecken denn über Geldstrafe Lachen die nur .,Dieser Kommentar ist eine Tatsachenbehauptung,2
Die sendung gestern war reines AFD bashing. Wer ist schuld das es jetzt so ist in Deutschland die Altparteien und nur die Altparteien. Wer das leugnet ist ein simpatisant der Altparteien,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER ach @USER🙈🤣🤣🤣,Dieser Kommentar ist ein Lösungsvorschlag,2
Ja und was war daran schlecht,Dieser Kommentar ist eine externe Quelle,2
"Die Parteien sind nur Regierungparteien weil sie als solche kostenlose, wohlwollend moderierte Sendezeit erhalten. Alternativen, und da spreche ich jetzt nicht von der AfD, wurden und wurden in Grund und Boden ignoriert. Die Entwicklung ist seit 20 Jahren, spätestens seit 10 Jahren offensichtlich. - Jetzt die führenden Köpfe der regierenden Aussitzerparteien, REaktionsparteien abermals Werbezeit zur Verfügung zu stellen ist ein Mosaiksteinchen in einem großen Bild, das meinen Vorwurf Regierungsfernsehen bildet.",Dieser Kommentar ist eine Respektbekundung,2
Millionen Zuwanderer ohne Bleiberecht! jetzt mit Familien Nachzug? Was für ein Wunder das Wohnungen fehlen.. einfach mal 1+1 Rechnen und die Sendung ist überflüssig...,Dieser Kommentar enthält Ironie,2
"Das Programm der GRÜNEN hat unter anderem aus Deutschland den größten Puff Europas gemacht, durch das ""Prostitutions-Schutzgesetz"" wird sogar Menschenhandel gefördert.",Dieser Kommentar ist eine Respektbekundung,2
Digitalisierung ist ja des Teufels Zeug denke ich mir öfter wenn ich Debatten höre aber die KI will die Politik schon...,Dieser Kommentar ist eine Respektbekundung,2
"Nein, die Runde ""schmorte im eigenen Saft"" --- alle ""rechts"" - wie laaaangweilig! --- KÜHNERT fehlte !",Dieser Kommentar ist eine externe Quelle,2
Uwe Junge ist Friedhelm Busse 2.0!,Dieser Kommentar enthält Ironie,2
@USER 🙄,Dieser Kommentar ist eine Tatsachenbehauptung,2
In die Statistiken gehen auch Hakenkreuzschmiererei der Antifa als Rechtsextremismus ein. Vom alltäglichen Glaubensterror will auch keiner reden!!,Dieser Kommentar ist eine externe Quelle,2
"im Zeitalter der bevorstehenden Digitalisierung in allen Ebenen welche noch vor uns liegt, da wird es bald heißen Druck von KI oder durch KI..",Dieser Kommentar ist eine Tatsachenbehauptung,2
Abbruch! Nicht Aufbruch. Das Wort heißt Abbruch.,Dieser Kommentar ist eine Tatsachenbehauptung,2
so einBledsinn mit dem Getrentsitzten..,Dieser Kommentar ist ein Lösungsvorschlag,2
... und : #NEIN ! ⛔ dieses ist #KEINE HETZE ! ⚠ ... dieses sind #TATSACHEN und #FAKTEN ! ⚠ ... über DAS was jeden Tag in Deutschland passiert ! ⚠ und was @MEDIUM & @MEDIUM #VERSCHWEIGEN und #VERTUSCHEN ! ⛔,Dieser Kommentar ist ein Lösungsvorschlag,2
"Was ist eigentlich mit Herrn Junge, der angegriffen worden war und verletzt in der Klinik lag - darüber spricht niemand - das ist wohl richtig oder was? Man sollte endlich mal die Leute greifen, die solche Kommentare im Netz schrieben - wozu haben wir in Berlin so viele die dafür zuständig sind? Wieso handelt der Staat nicht?",Dieser Kommentar enthält Ironie,2
"Was ist eine gewagte Unterstellung? Schon von Uniter, Nordkreuz, NSU 2.0 oder der Münchener Whatsappgruppe von Polizisten gehört?",Dieser Kommentar ist ein Lösungsvorschlag,2
@USER Manche böse Zungen sind von der Armlänge abgekommen und meinen nun das eine LKW Länge besser wäre. Zynisch.,Dieser Kommentar ist ein Lösungsvorschlag,2
Stärkt endlich die Unter- und Mittelzentren. Nicht jeder Mensch muss in einer Großstadt wohnen. Erstrebenswert ist es sowieso nicht.,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER 'schonmal mitbekommen, wie deutschenfeindlich man in diesem Land mittlerweile ist? Das ist auch nicht schön!",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Bis auf Auto verzicht und Niederdruck Brause, bin ich bei allem anderen schon dabei! 👍☺️",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Werden systematisch boykottiert,Dieser Kommentar ist ein Lösungsvorschlag,2
Frau Büscher ist erkältet.Sie hat einen Pfeilgiftfrosch mit Migrationshintergrund im Hals.Ein Teufelskreis.,Dieser Kommentar ist eine externe Quelle,2
"Hurra Schnatterinchen...mal sehen was heute kommt. Wieder so ein Brüller, wie der Strom wird in Leitungen gespeichert? Edit fragt, was soll die eigentlich da?",Dieser Kommentar enthält Ironie,2
@USER Schon die Antwort bla bla bla ist doch geistlos - aber andere Argumente haben Sie wohl nicht und das ist armselig.,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER, hören Sie auf, die völkisch-nationalistische und damit demokratiefeindliche Agitation der AfD schönzureden!",Dieser Kommentar ist eine Respektbekundung,2
die Ignoranz der anderen!!,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER ja nee is klar 🤦‍♂️ Sie führt ein Sozialbetriebliches Unternehmen und das seit einigen Jahren erfolgreich und zahlt ihren Angestellten über dem derzeitigen Mindestlohn. Mehr soziale Einstellung geht ja wohl nicht. Hauptsache mal geistige Diarrhö abgebaut!,Dieser Kommentar ist eine Respektbekundung,2
@MEDIUM widdewiddewi,Dieser Kommentar enthält Ironie,2
Die Äquidistanz der Extremismustheoretiker genügt keinerlei Ansprüchen zur Diskussion über den Kernwert unserer Demokratie.,Dieser Kommentar ist eine externe Quelle,2
"@USER und der Fremdschaftsfaktor, der etliche Rentner hier im Müll sammeln lässt ist mir persönlich sehr symphatisch und Frau Merkel zittert nicht umsonst",Dieser Kommentar enthält Ironie,2
@USER die ist in Wien?,Dieser Kommentar ist ein Lösungsvorschlag,2
"@USER, man kann es auch Erfindungen nennen. Extra für euch, die jeden populistischen Mist glauben wollen. In ""seiner"" Stadt ist weiter nichts als der Hund begraben. 😂",Dieser Kommentar ist eine Tatsachenbehauptung,2
Der Rest der Welt schert sich einen Dreck und die Deutschen Grünlinge die meinen in ihrem Geistigen Mikrokosmos die Erde retten zu können !,Dieser Kommentar ist eine externe Quelle,2
"Sehr interessant diese Gästeauswahl, da Diskutieren 2 arabische und 2 linke Gäste was deutsche Heimat ist... findet den Fehler",Dieser Kommentar ist eine Tatsachenbehauptung,2
Schon dreist öffentlich solche Statements abzugeben! Herzlichen Glückwunsch für soviel Inkompetenz und Verrohtheit! Auch sie werden bald merken das Verdi enormen Zulauf von Pflegekräften hat.. Dann können sie ihr Geld schon mal woanders investieren als in sozialen Bereichen! Denn nur darauf kommt es ihnen ja an.. Pfui,Dieser Kommentar ist eine Respektbekundung,2
FDP ist nur ein Lachverein. Der Ober sagt der Staat müsse schlank werden uns dann kommt von einem Problem zum anderen ein Bürokratiemonster. Wie Mieten-TÜV. 😂😂🙈 Gerade Deutsche Annington/Vonovia setzt Mieter durch unnötige Renovierung vor die Tür. Aber Lobby FDP sieht dass anders. Nichts neues.,Dieser Kommentar ist eine externe Quelle,2
Grün. Bäh,Dieser Kommentar enthält Ironie,2
"Weil Faschist Landolf Ladig, aka Bernd Höcke zum Rudolf Heß-Gedenktag musste.",Dieser Kommentar ist eine externe Quelle,2
"@USER, die meinte ich ja mit NSU 2.0.",Dieser Kommentar ist ein Lösungsvorschlag,2
"Diese Sendung ist Mobbing pur. 4 bzw. 5 gegen einen. Meine ganz einfache Frage ist: ""Warum wird gegen die Rechte Szene nicht rigoros vorgegangen. Ebenso gegen die Linken Verbrecher. Diese Frage stelle ich seit die Flüchtlingsunter- künfte z. B. in Möller brannte?"" Es passiert nichts.",Dieser Kommentar enthält Ironie,2
"@USER warum sollte ich was sagen was nicht stimmt, @USER? Ich bin ja nicht Frau Merkel!",Dieser Kommentar ist eine Respektbekundung,2
Keine Plattform für Rassisten das es nicht nur um linksgrün Versifft geht in Buntland,Dieser Kommentar ist eine Respektbekundung,2
"@USER heute ist's aber besonders schwer mit der Rechtschreibung. Musst mal deutsch lernen, Mädel oder was auch immer.",Dieser Kommentar ist eine Respektbekundung,2
@USER aber Sie?,Dieser Kommentar ist ein Lösungsvorschlag,2
@USER Ist doch klar: der Kampf Männer gegen Frauen und umgekehrt soll geschürt werden. Das ist Kulturmarxismus.,Dieser Kommentar ist eine Tatsachenbehauptung,2
Niemals grün wählen.,Dieser Kommentar ist eine externe Quelle,2
