premise,hypothesis,label
@USER Das wird Dir angesichts der legalisierten Organmafia auch nichts nützen. Die haben dann eben nie einen Ausweis gesehen. Aber sie können für ihre Taten auch nicht mehr bestraft werden! Darum geht es hier nämlich!,Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER, mäßigen Sie sich in Ihrem Tonfall! Wie wäre es mal mit Argumenten?",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Mich hat genau dieser Gesetzentwurf dazu gebracht, meinen Organspendeausweis abzuschaffen und stattdessen mein Nichteinverständnis ins Portemonnaie zu stecken. Gezwungenwerden will ich dazu nämlich nicht. Der Mensch ist kein Ersatzteillager. Organe zu spenden ist etwas freiwilliges.",Dieser Kommentar ist eine externe Quelle,2
Gleiches Recht für alle!,Dieser Kommentar ist eine Tatsachenbehauptung,2
Nachname Programm? 🤔,Dieser Kommentar ist eine externe Quelle,2
Legalisierung von unzumutbaren Gesetzen?!,Dieser Kommentar ist ein Wahrheitsanspruch,2
4 Pers . HAUSHALT 4 AUTOS,Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Jawohl Handeln und das mit Macht .Wir sind des Volk haben die Ossis uns vorgemacht.,Dieser Kommentar ist eine Tatsachenbehauptung,2
Eben. Der Ausgleich fehlt,Dieser Kommentar ist eine Tatsachenbehauptung,2
Inwiefern?,Dieser Kommentar ist ein Wahrheitsanspruch,2
@USER .Die sind politisch gesteuerte die dürfen nur senden was die Politik will,Dieser Kommentar ist ein Wahrheitsanspruch,2
@USER 🤣🤣🤣🤣🤣🤣🤣,Dieser Kommentar ist eine externe Quelle,2
Lösung 2: die neuen Seidenstraßen. Zuwanderer tragen Lasten für den Warenaustausch und nicht nur Smartphones und geladene Kreditkarten. Oder wer lügt wo?,Dieser Kommentar ist eine Tatsachenbehauptung,2
Oder überhaupt schon mal was mit Bildung zu tun gehabt?,Dieser Kommentar ist ein Wahrheitsanspruch,2
"@USER aber ja, oder wofür bekommen die jeden monat geld von mir??",Dieser Kommentar ist eine externe Quelle,2
"Klar weil die Migranten überall anecken sich nicht benehmen. Und meist in Gruppen erscheinen und so etwas wir nicht toleriert bei uns. Ich denke das die wenigsten Menschen das Problem haben mit den Menschen an sich ein Problem,ob sie jetzt aus Afghanistan dem Irak o Libyen kommen . Das Problem ist Fallen auf durch Kleidung wie Kopftücher und das sie immer in Gruppen auftreten würden sie vielleicht vereinzelt und die Frauen ohne Verschlechterung auftreten würden sie garnicht auffallen . Ist nicht böse gemeint ist ein Gefühl",Dieser Kommentar ist eine externe Quelle,2
"@USER Äh, ja: ""Heimat ist das Land in dem ich Geboren wurde . "" Wenn sie tatsächlich auf eine Polytechnische Hochschule gegangen ist, wird sie wohl in der DDR geboren worden sein, nicht wahr?",Dieser Kommentar ist eine Tatsachenbehauptung,2
"7 Gäste und 1 Moderator, in 75 Minuten...was soll dabei heraus kommen ? ...ich war auch 25 Jahre in dem Job, in Ost und West, geredet wurde immer viel, nur geändert hat sich NICHTS...anständige Arbeitsbedingungen und anständige Bezahlung würde für genug Personal sorgen...wir brauchen keine Fachkräfte, sondern eine anständige Ausbildung für unsere Kinder....",Dieser Kommentar ist ein Wahrheitsanspruch,2
@USER werde ich auch,Dieser Kommentar ist ein Wahrheitsanspruch,2
Weil wir Gott und die Welt einladen.,Dieser Kommentar ist eine externe Quelle,2
@USER Werden systematisch boykottiert,Dieser Kommentar ist eine Tatsachenbehauptung,2
"einfach nur irre,,",Dieser Kommentar ist eine externe Quelle,2
"Herr Junge hat überhaupt nicht recht, denn er weiß nicht einmal, was Volksverhetzung bedeutet.",Dieser Kommentar ist eine externe Quelle,2
"Wohnungsnot bestand auch schon davor, soweit ich informiert bin....",Dieser Kommentar ist eine Tatsachenbehauptung,2
Für alle die sich integrieren,Dieser Kommentar ist eine externe Quelle,2
Und für mich sind Sie a u c h eine Deutsche :-),Dieser Kommentar ist eine externe Quelle,2
Hat sie das auch dtudiert oder hat sie ihre Berater😁,Dieser Kommentar ist ein Wahrheitsanspruch,2
Die Irene Mahlic kann gut austeilen Aber wehe Herr Jung kann ihr eine Lüge widerlegen. Ich wünschte mir dass die Kühe all dieses Grünzeug auffressen würden ABER dann pupsen sie wieder so viel Treibhausgase 😂,Dieser Kommentar ist eine externe Quelle,2
"Dann wähl mal schön die Faschisten um Landolf Ladig, aka Bernd Höcke.",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Blödsinn,Dieser Kommentar ist eine externe Quelle,2
Genauso gefährlich wie linker!,Dieser Kommentar ist eine externe Quelle,2
"@USER, die Grünen sind ja auch kräftig dabei! Sage nur eins: ""Schützenaufmarsch"" Ich amüsiere mich köstlich 😉😂😂😂",Dieser Kommentar ist eine externe Quelle,2
"Naja, wenn ich dieses ganze Gejammere von der verlorenen Heimat lese, dann wäre es vielleicht sinnvoll, wenn diese Menschen wohin auch immer auswandern. Vielleicht entsteht dann, Achtung das ist überspitzt gemeint, wieder bezahlbarer Wohnraum. Damit könnte man ja auch das Problem mit den Mietwohnungen lösen. 🤔",Dieser Kommentar ist ein Wahrheitsanspruch,2
Was bei uns in der Regierung sitzt kann man auch getrost vergessen.,Dieser Kommentar ist ein Wahrheitsanspruch,2
"@USER Sicherlich distanzierst Du Dich auch permanent von Marko Perković Thompson oder die kroatische Staatspräsidentin Kolinda Graber Kitarović, die ein Fan von diesem Faschisten ist, nehme ich an? Und wenn ich etwas nicht verstanden habe, dann sind das große Teile Deines Kommentars, das verwendete Deutsch ist leider nicht sehr integrationsfördernd.",Dieser Kommentar ist eine externe Quelle,2
sind wir jetzt bei den Goldbergs Glubschis..,Dieser Kommentar ist ein Wahrheitsanspruch,2
"Eine Kulturrevolution...aha...warum sagt er nicht gleich „Zeitgeist“, wie Teile der AfD auch Anliegen, die ihnen zu links erscheinen, versuchen zu diskreditieren. Naja, der Klimawandel geht schon weg, wie eine Grippe, die man lang genug ignoriert, oder Herr Poschardt? Was ist denn Ihr Konzept für Klimapolitik? Gegen Greta? Ein bisschen wenig konstruktiv und wohlfeil in bester konservativer Gesellschaft, in der Unionspolitiker nichts besseres zu tun haben als über Schulschwänzerei zu faseln, ohne die Ausfallzeiten durch (mitverursachten) Lehrermangel zu kennen und ohne zumindest den Anschein zu erwecken, dem erwachsenen Interesse der Schüler auch mit erwachsener Haltung zu begegnen.",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER Nicht postum! (Hoffentlich). Postwendend wahrscheinlich?,Dieser Kommentar ist ein Wahrheitsanspruch,2
@USER wieviel Linke Grüne Schwarze Gelbe usw von der AfD - oh man 🙈🙈Gott laß für ihn Hirn regnen,Dieser Kommentar ist eine externe Quelle,2
"@USER du verstehst es einfach nicht.Und diese Art zu argumentieren hat wie gesagt,zu meinem,, Nein,, mit beigetragen.Vielleicht sollten sich Organspende- Berführworter und ihre Art des Argumentierens mal gnadenlos ehrlich selbst reflektieren.Mit diesem Fordern mit unterschwelligen Drohungen (,,bis du mal selbst,etc...,,) erweist ihr der Sache einen echten Bärendienst.",Dieser Kommentar ist ein Wahrheitsanspruch,2
na da werden die Väter jetzt schauen und sagen zu den Müttern pack de zaum und flieg zum Mond da bekomm ich Geld..,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Richtig, was Frau Göring-Eckhardt sagt! Viele der hier geäußerten Kommentare sind so absurd, dass ich fast verleitet wäre zu fragen, warum die Kommentatoren glauben, selbst dazu zu gehören? Aber auch Menschen mit absurder Meinung gehören dazu und ich bin froh, dass sie ihre absurde Meinung frei äußern können, auch wenn ich sie in keiner Weise teile.",Dieser Kommentar ist eine Tatsachenbehauptung,2
"@MEDIUM Wollen wir doch hoffen, denn bei anderen Sendungen habt Ihr leider was die Lingua Tertii Imperii bei AfDlern betrifft sorry to say that gepennt... :-(",Dieser Kommentar ist ein Wahrheitsanspruch,2
"Er sollte keine Bühne bekommen - Mitleid habe ich mit den Opfern der Rechten, nicht mit sowas",Dieser Kommentar ist ein Wahrheitsanspruch,2
also woher sind dann diese 30% die vorher eingespielt wurden vom Traumland.,Dieser Kommentar ist eine externe Quelle,2
"@USER, nicht nur Grünenwähler werden diffamiert! CDU, FDP, Linke, AfD und SPD Wähler genauso... Tut schon weh, wenn man nur seine Welt sieht..., nicht wahr? 😉",Dieser Kommentar ist ein Wahrheitsanspruch,2
Linke haben einen Freibrief oder was.,Dieser Kommentar ist eine externe Quelle,2
oh Spahn sage nie Freiheit einschränken bei so einem Thema..,Dieser Kommentar ist ein Wahrheitsanspruch,2
"Wenn ich einen Konjunktiv verwende hat das einen Grund liebe hysterischen Klimafachleute,die ihr hier ja alle wohl seid.Lauter srudierte Experten,die es ganz genau wissen. Weil sie es gelesen haben😁",Dieser Kommentar ist eine Tatsachenbehauptung,2
"Au Backe, was ist das denn?",Dieser Kommentar ist eine externe Quelle,2
@USER: und wieder ein Kommentar ohne Fakten..,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Früher hat man mal selbst recherchiert heute bedient man sich an die Soziale Medien, die man sonst immer so verurteilt. Man sollte Ihnen ihr hohes Gehalt kürzen. Was wir Zuschauer auch noch bezahlen........",Dieser Kommentar ist eine Tatsachenbehauptung,2
@USER auch hier hatespeech vom Feinsten!!,Dieser Kommentar ist eine Tatsachenbehauptung,2
Es sollte aber so sein,Dieser Kommentar ist eine externe Quelle,2
"@MEDIUM Zensur der Millionäre ,,,lach",Dieser Kommentar ist eine Tatsachenbehauptung,2
"@USER schäm Dich, Triebtier*in!",Dieser Kommentar ist eine externe Quelle,2
@USER Was denn?,Dieser Kommentar ist ein Wahrheitsanspruch,2
entbehrlich bis jetzt..,Dieser Kommentar ist ein Wahrheitsanspruch,2
@USER Wenn ich kalt bin,Dieser Kommentar ist eine Tatsachenbehauptung,2
"Bei ""Staatsfernsehen"" konnte ich dann endgültig zu lesen aufhören.",Dieser Kommentar ist eine Tatsachenbehauptung,2
Journalistin. Aha die spielen sich ab und zu auf wie Fall mollath und bestätigen sich als Psychologen.,Dieser Kommentar ist eine externe Quelle,2
"Arno Nuem WDR , Aktuelle Stunde unter anderem..Insgesamt waren mehrere Freibäder in NRW betroffen.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER Mein Vater wurde mit einem Stipendium, finanziert vom deutschen Staat, nach Deutschland GEBETEN.",Dieser Kommentar ist eine externe Quelle,0
"@USER, es ist seit Jahrzehnten bekannt, dass Ausländer sehr viel schnelle inhaftiert werden, weil sie einen höheren Fluchtanreiz haben. Das ist nicht neu - außer dir vielleicht.",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER Vertrauensschutztatbestände kennt die Politik ja nicht mehr schon seit Kohl....DOLL,Dieser Kommentar ist ein Wahrheitsanspruch,0
"Sage und Schreibe 100.000 Flüge Welt weit am TAG!! Und der Autofahrer ist der Dumme!! Nur mal so, diese Flugzeuge Fliegen mit Wasser und sind zu 100% Sauber Schiffe die zu Tausenden am Tag die Meere und Wasserstraßen befahren werden dann also auch mit dem auf was sie Fahren betrieben und sind zu 100% Sauber nur der Dumme Autofahrer ist WIEDER einmal an allem Schuld!! Ich Frage ich wer hier wen Verarscht!!! Und warum man das auch noch Glaubt!!!",Dieser Kommentar ist eine externe Quelle,0
"Ja ich kenne ihre Sendungen. Ich würde sie nicht mit @MEDIUM"" betiteln, sondern ""Traurig aber wahr""",Dieser Kommentar ist ein Wahrheitsanspruch,0
@MEDIUM so dann fragen sie doch mal warum die Autoindustrie vor Jahren die Wasserstoff Autos wieder auf Eis gelegt haben. In anderen ländern werden die gefördert.Und wer das alles bezahlen soll Strom ist doch jetzt schon fast unbezahlbar geworden.,Dieser Kommentar ist eine Tatsachenbehauptung,0
"@USER weil trotzdem die Bevölkerung um 0,3% steigt.",Dieser Kommentar ist ein Wahrheitsanspruch,0
Ja nur Komisch das die Üblichen Klimaschwankungen auf der Welt immer 5.000-10.000 Jahre brauchten und nicht 200 Jahre so wie jetzt,Dieser Kommentar ist eine externe Quelle,0
"@USER ähem, pausenlos wurde das vor Allem von den Grünen thematisiert.",Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER ..Quelle://automobil-produktion. de.. .Toyota: 2022 kommen E-Autos für Langstrecken Derzeit verbauen Autohersteller noch Lithium-Ionen-Batterien in ihre Elektroautos. Diese brauchen etwa 20 bis 30 Minuten zum Laden und kommen etwa 300 bis 400 Kilometer weit. Feststoff-Batterien hingegen sollen zwischen 15 und 20 Prozent mehr Energie speichern können. Zudem sind sie leichter und kleiner als Lithium-Ionen-Batterien. Auch die Brandgefahr ist geringer. Kurswechsel bei Toyota Mit der Entwicklung von Langstrecken-Elektroautos schlägt Toyota einen Kurswechsel ein.,Dieser Kommentar ist eine externe Quelle,0
"@USER zähl mal bitte bis 3 -die Grünen haben beschlossen, zusammen mit CDU gegen SPD, die NSU-Akten 120Jahre schmoren zu lassen - das ist wahre Demokratie gelle ... 456...",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER Niemand kann es auf den Tag genau sagen aber man kann mit Sicherheit sagen das diese Natürlichen Wechsel mindestens eine Null mehr in der Zeitspanne haben als der Aktuelle vom Menschen beschleunigte Wechsel,Dieser Kommentar ist ein Wahrheitsanspruch,0
"@USER🤦‍♀️ Was die Bedeutung des Wortes Widerspruch ist, können Sie im Duden nachschlagen.",Dieser Kommentar ist eine externe Quelle,0
@USER Die Spender sind nicht Tot ...Sie liegen im Sterben .Diesen Sterbeprozess sollte man repektieren.Niemand hat ein Recht auf meine Organe wenn ich nicht zustimme,Dieser Kommentar ist eine externe Quelle,0
"@USER Dann hätte der Osten Lafontaine und nicht Kohl wählen dürfen, dann wäre die Landung sanfter gewesen.",Dieser Kommentar ist eine externe Quelle,0
"Wer steht denn jeden morgen Stunden vor dem Spiegel? Also was wollt ihr, einerseits alte Klischees bedienen anderseits die taffe Gleichberechtigte Frau sein",Dieser Kommentar ist ein Wahrheitsanspruch,0
schwarz grün in Bayern wenn der Eiwanger ausfällt..,Dieser Kommentar ist ein Wahrheitsanspruch,0
"Wie oft war das schon Thema, in den letzten Jahren , besser geworden ist es jedenfalls IMMER noch nicht...es müssen ja erst mal , in Berlin Arbeitskreise gebildet werden, um das Thema zu erörtern...man selber hat ja sein Domizil schon lang gefunden, um sich aus zuruhen, was der Otto-Normalo braucht, sprich der STEUERZAHLER --der ja für diverse DIÄTEN , die IMMER erhöht werden heran gezogen wird--das ist mal sowas von egal.. ich hatte letztes Jahr eine Mieterhöhung von 50€ ( laut Mietspiegel !! ) zahle jetzt NUR 700€ warm für 65 qm, -2 Zimmer, normale Ausstattung, keine Moderniesierung -ist ja NUR die hälfte des Nettoeinkommens, früher war es ein Drittel , was zu zahlen war...Mietpreisbremse funktioniert auch nicht, der Mieter MUSS alles offen legen, Tierhaltung ( Katzen ) nur bedingt erlaut, Kinder am besten gar keine, wer sagt mir, was über meinen Vermieter, was das für ein Mensch ist...bei Besichtigungen steht man an , wie früher im Osten ( sorry !!! )...dazu wohne ich in noch einer Universitätsstadt, wenn betuchte Eltern den studierenden Kindern die Wohnung oder Wg-Zimmer zahlen, darfes ruhig noch ein wenig teuer sein, man selber muss ja nichts tun,Papi zahlt ja, bei manchen.... andere gehen nebenbei jobben, das sie SELBST ihr Domizil zahlen können...Aber das Problem ,der Wohnungsnot war auch schon vor den Flüchtlingen DAS Problem, was man IMMER unter den Teppich gekehrt hat, da man ja SELBER nicht betroffen ist...immer erst, wenn das Kind im Brunnen liegt, bildet man ev ein Arbeitskreis zum diskutieren, DAS geht durch alle Themen ..Wohnen Pflege Rente Altersarmut..ect ect",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER könnten Sie Ihren Freund noch fragen wie es dazu kam https://www.facebook.com/530757183776023/posts/1159622474222821/,Dieser Kommentar ist eine externe Quelle,0
"@USER Ja, der mutige Familienvater ist Türkischstämmig.",Dieser Kommentar ist eine Tatsachenbehauptung,0
Bohlen ist nun 66 Jahre der hört schon schlecht und sieht schlecht...,Dieser Kommentar ist eine Tatsachenbehauptung,0
Stimmt weil Vonovia und co ja kleine Arme Leute waren die mit eigener Hände Arbeit Stein auf Stein ihr Menschenunwürdiges Monopol errichtet haben. Ach nein stimmt haben sie ja gar nicht.,Dieser Kommentar ist eine externe Quelle,0
"Guckt mal leute , sogar euer Nationalhymne ist made in türkei https://youtu.be/eoJDa38IDOI Deutschland ist verloren 🤦‍♂️",Dieser Kommentar ist eine externe Quelle,0
"@MEDIUM Scheint ihnen entgangen zu sein, dass Statistika die Zahlen des BAMF zugrunde legt, lach.",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Jürgen Osterberg Sie kommen ganz schön borniert rüber. Wenn ich bedenke, dass in ein paar Jahren der dringend benötigte Handwerker, die Erzieherin, Dienstleister etc. nicht mehr genügend verdient, um in der Stadt zu wohnen, dann wird Gewinnsel unter den ITlern groß sein, die zwar viel Geld haben, aber niemanden mehr finden, der die Kinder betreut, im Laden an der Kasse sitzt, die Heizung instand hält etc... Glauben Sie ernsthaft, da hilft Ihre bornierte Haltung? Na dann viel Glück",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Man könnte sagen, dass es seit 21 Jahren abzusehen war. Aber auch ich habe erst angefangen seit 5 Jahren mich intensiv um das Thema Politk zu kümmern. Vorher habe ich immer N-TV oder N24 neben bei laufen lassen, bis ich bemerkt habe, dass da nur ""Nachrichten"" laufen und keine Infomationen gesendet werden. Es zeigt auch die tendenziöse Berichterstattung vieler Sendungen. Büger werden nicht objektiv informiert. Ja, ein großteil der öffentlich rechtlchen und der Pivatsender ist tendenziös und somit kaum zu gebrauchen. Und ja es gibt auch gute öffentlich rechtliche Sendungen, wie die Sendung Monitor, Die Anstalt, die die Story im Ersten und einiges mehr. Nur Narrativ der Medien ist pro Wirtschaft, pro USA und pro NATO. Wichtige Zusammenhänge werden uns so gut wie gar nicht erklärt. Z.B. das Thema Geldsystem, Euro, Außenhandel, Freihandelsabkommen, Wirtschafts- und Rohstoffkriege, UNO Charta, sonstige Fluchtursachen, Lambsdorfpapiere, Agenda 2010, Renten uvm.",Dieser Kommentar ist eine externe Quelle,0
@USER Ich lebe in einem Dorf im tiefsten Niederbayern.. aber es gibt keine einzige Wiese.Nur Agrarwüste soweit das Auge reicht,Dieser Kommentar ist ein Wahrheitsanspruch,0
"Nein, es gibt keine undemokratisch gewählten Parteien in einer Demokratie, und deshalb ist die AfD noch lange nicht inhaltlich demokratisch. Sie ist sogar eine völkisch-nationalistische Partei und steht damit Demokratie diametral gegenüber.",Dieser Kommentar ist eine externe Quelle,0
"@USER dieser Schuss wird nach hinten losgehen! Der Makler wird beim Verkauf IMMER für beide Seiten tätig! Wird er nur noch von einer Seite bezahlt, wird er auch nur noch die Interessen derjenigen Seite vertreten, die ihn bezahlt! Die Neutralität in der Vermittlung geht verloren. Es sollte vielmehr gesetzlich vorgeschrieben werden, dass die Courtage zu teilen ist. Vor allem aber braucht es endlich mal gesetzliche Mindestanforderungen an die fachlichen Zugangsvoraussetzungen für diesen Beruf, damit nicht mehr jeder ahnungslose Hans und Franz Makler werden kann!",Dieser Kommentar ist ein Wahrheitsanspruch,0
@USER ich habe gelesen wer die Tochter von Schäuble ist und für wem Sie Arbeitet zb - einfach goggel'n,Dieser Kommentar ist ein Wahrheitsanspruch,0
Deutschland ist nicht mehr lebenswerter für uns ka punkt punkt punkt ken ! Es wird zeit das wir alle unser koffer packen und die daitschen mit ihrem aus Rumänien neu eingewanderten roma/sinti migranten alleine lassen . Punkt aus ende der Diskussion,Dieser Kommentar ist eine externe Quelle,0
"da wäre noch etwas, es gibt etwa 32 000 Bedienstete die für das E.U. Parlament tätig sind, darunter sind 751 Abgeordnete. Aber 125 000 Lobbyisten die dort ein und aus gehen. Darunter sind sg. Weiße, Graue, und Schwarze...",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Wie würde denn jetzt in der Praxis sein, große Bauträger werden sich für ein paar Euro Verkäufer einstellen die für sie die Wohnungen verkaufen... Super SPD wieder eine Branche ruiniert Ihr könnt stolz auf euch sein",Dieser Kommentar ist eine Tatsachenbehauptung,0
Das einzige? Nein. Vielleicht aber ein Aspekt?,Dieser Kommentar ist eine Tatsachenbehauptung,0
"Das Bestellerprinzip ist deshalb nicht gut, weil der Makler für BEIDE Seiten seine Dienstleistung erbringt! Er ist für Verkäufer UND Käufer gleichermaßen tätig und nur als neutraler Vermittler zu sehen, wenn er von beiden Seiten genauso gleichermaßen bezahlt wird. Wenn der Makler nur noch von einer Seite bezahlt wird, vertritt er auch nur die Interessen derer, von denen er bezahlt wird. Die Neutralität geht verloren. Dann müsste man ein MLS einführen wie in den USA, das wird aber in Deutschland nicht funktionieren, da der Gesetzgeber es bis heute nicht auf die Kette bekommen hat mal vernünftige, fachliche Zugangsvoraussetzungen zu schaffen, die dafür (und auch sonst) dringend notwendig wären!",Dieser Kommentar ist eine externe Quelle,0
"https://www.facebook.com/andreas.turschmann.3/videos/1244161859075732/ Ansehen, anhören und dann auch noch verstehen ! Wir retten die Welt nicht alleine und dieses emotionale, dumme Geschwätz kann man bald nicht mehr hören",Dieser Kommentar ist ein Wahrheitsanspruch,0
"Greta wurde von Schwarzenegger eingeladen, bin gespannt...",Dieser Kommentar ist ein Wahrheitsanspruch,0
Herrn Poschardt kann geholfen werden. https://www.jaguar.de/ueber-jaguar/jaguar-classic/authentic-cars/e-type-zero.html?utm_medium=social&utm_source=Facebook.com&utm_campaign=Social-_Jaguar-Heritage&utm_content=ETypeZero_GER453,Dieser Kommentar ist ein Wahrheitsanspruch,0
"Deshalb schaue ich mir kaum noch solche Sendungen an. Die Bevölkerung denkt: ""Oh, sie haben begriffen, jetzt tut sich was."" Von wegen - nichts tut sich. Die Sendezeit wurde gefüllt, die Sendungsgestalter bekommen ihr Geld und können sich wichtig fühlen, und der Bürger wird nur hingehalten...",Dieser Kommentar ist eine Tatsachenbehauptung,0
"Je nach Pflegestufe wird die Pflege zu einem 24h Job und ist nicht mehr zu stemmen, wenn man arbeitet. Meine Lösung wären nicht nur gut ausgestattete Pflegeheime mit ausreichend Personal, sondern auch ein annähernd bedingungsloses Grundeinkommen, im Menschen die Option zu geben, ihre Verwandten pflegen zu können, ohne in Geldnot zu kommen.",Dieser Kommentar ist eine externe Quelle,0
"solcherlei sülz sondern die sofakämpfer seit 50 jahren ab und??? haben Sie irgendwas geändert, verhindert, erreicht?? es gibt die zentrale für alles, was man hier darf und was nicht. der zufall ist eine erfindung der philosophen, um uns bei laune und hoffnung zu halten.",Dieser Kommentar ist eine Tatsachenbehauptung,0
@USER umgekehrt ist das aber leider genauso.,Dieser Kommentar ist eine externe Quelle,0
@USER mich hat man schon beim FB deshalb für 30 Tage gesperrt😉,Dieser Kommentar ist ein Wahrheitsanspruch,0
"DANKE für Antwort - Noch 2 Bemerkungen: Titanic-Kapitän geht nicht von Bord; Andrea Nahles bleibt - o d e r - SPD wird mit ""alten weißen Männern"" wieder wählbar ( Die jungen Grünen kann die SPD nicht überholen: Bärbock und Habeck sind unübertroffen ""geil"". (Bis heute abend. 👩‍❤️‍👩)",Dieser Kommentar ist eine externe Quelle,0
"Die AfD ist hier sicher nicht die erste Partei die mir jetzt in den Sinn kommt. - Erstmal geht es darum eklatante falsche Selbsverständnisse zu entlarven. Es wird, öffentlich-zwangsfinanziert breitgetreten was die letzten 10+x Jahre Thema in Fachausschüssen gewesen sein sollte und in Empfehlungen für die ""stabilen Koalitionen"" der vergangenen Legislaturperioden hätte münden sollen. Wenn es um Alternative Gedanken zu diesem GENERATIONENÜBERGREIFENDEN Thema geht, sollten nicht Parteien mit Strukturen aus dem letzten Jahrtausend rauf und runter den Ton angeben. Auf den Wahlzetteln jüngst standen wieder 30 Parteien. Einige davon werden durch nichts anderes als Idealismus am leben gehalten. - Und wer darf sich zwangsgebührenfinanziert darstellen? - Die REAGIERENDEN regierungsparteien.",Dieser Kommentar ist eine Tatsachenbehauptung,0
Dann müssten aber auch die Versicherungen die Prämien für abgeschlossene Verträge bezahlen... nicht nur bei Immobilien... aber ob da nur eine Wohnung gebaut wird weil die Makler Gebühren billiger werden kann ich mir nicht vorstellen... Grunderwerb Steuer abschaffen wäre eine Möglichkeit... aber Frau Barley arbeitet nach dem St Florians Prinzip...,Dieser Kommentar ist eine Tatsachenbehauptung,0
