premise,hypothesis,label
"Monique Kelleter Stimmt, habe ich schon bei der niederländischen Schriftstellerin Y . Kroonenberg gelesen, dass die Belgier mit einem Backstein geboren werden...😉 Ist aber in Deutschland eben nicht so...Hat etliche Gründe...",Dieser Kommentar ist humoristisch veranlagt,2
Linke haben einen Freibrief oder was.,Dieser Kommentar ist humoristisch veranlagt,2
"ein Wunder, das Thomas Gottschalk nach der heutigen Eilmeldung, nicht eingeladen wurde...! 🤦‍♀️",In diesem Kommentar findet man Diskriminierung,2
"Diskriminierung der Frau,im grunde hat es doch mit dem Thema was gemein,nur halt mit einem sehr krassen Beispiel. 🤔",In diesem Kommentar findet man Diskriminierung,2
"@MEDIUM nein, beschäftigt mich nach 70 Jahren nicht mehr Habe eine bessere Zeit erlebt.",In diesem Kommentar findet man Diskriminierung,2
@MEDIUM aber es passiert nichts,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER himmel hergott noch eins. nun lassen Sie doch mal die leute mit diesem dummschwätz in ruhe. frau schrott und auch ich und viele viele leute wollen keine lebensverlängernden massnahmen, wozu eine transplantation gehört. also weiterleben mit den organen eines fremden. überdenken Sie also auch Ihre Patientenverfügung. es wurde uns ein leben geschenkt, der tod beendet das leben. Mit 20 tabletten am tag und dauernden nachfragen nach meinem fremdorgan will ich ganz persönlich nicht leben. ich war vor einer sehr schweren erkrankung bereit, mein seltenes blut zu spenden, aber die DRK Berichte haben das kurz-und kleingehauen.",Dieser Kommentar ist Zynismus,2
@USER meine Tochter wohnt mit baby im Frauenhaus seit einem Jahr und Ausländer haben trotz Bescheinigung ein Vorrecht wiederlich,Dieser Kommentar ist eine Beleidigung,2
"@USER ich habe schon wiedersprochen via Organspenderausweis,da kann man nämlich ein nein ankreuzen.",In diesem Kommentar findet man Diskriminierung,2
"Warum ist halbe halbe gerecht, wenn der Verkäufer beauftragt? Weil der Käufer genauso eine Leistung erhält! Es ist doch bei Weitem nicht so, dass der Makler für den Käufer nichts tut! Frau Barley Sie scheinen wirklich in einer anderen Welt zu leben. Ich habe Sie auch nicht bestellt / gewählt, Steuern muss ich trotzdem bezahlen, von denen auch Sie vergütet werden!",In diesem Kommentar findet man Diskriminierung,2
"@USER ähem, pausenlos wurde das vor Allem von den Grünen thematisiert.",Dieser Kommentar ist humoristisch veranlagt,2
Da kommt Merkel aus dem zittern nicht mehr raus,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER wofür stehen denn die Grünen? Und sie ist erst 25 Jahre und sehr übergewichtig. Das hat auch gesundheitliche Aspekte.,Dieser Kommentar ist humoristisch veranlagt,2
"@USER Sie meinen, so wie 1933? Intessant 🤔",Dieser Kommentar ist Zynismus,2
"@USER ..habe doch geschrieben...die Entwicklung für diese Akkus läuft auf Hochtouren. Wenn schon in 2 Jahren Toyota diese umweltfreundliche Feststoffbatterie auf dem Markt kommt, sind diese Berichte nur noch Schall und Rauch..",Dieser Kommentar ist eine Beleidigung,2
"Sozialer Wohnungsbau ist nicht sehr einträglich, wenn es privatisiert ist. Da alles Privatisiert ist, wundert es nicht, dass es keinen sozial verträglichen Wohnraum geben kann. Das Bundesvermögensamt hat ein Großteil seiner Immobilien modernisiert und Verkauft. Ich frage mich an dieser Stelle eher, was kann ein Architekt in diesem Thema leisten? An sich geht es einem doch einfach nur auf den Keks. Alle quatschen, nichts passiert. Schaut euch die Anstalt zu diesem Thema an, dann versteht man, dass auch diese Montag bei HaF eine reine Laberveranstaltung sein wird, die keinen weiter bringt, außer den Puls des Zuschauers und die Selbstdarstellung der Gäste und des Moderators, dessen Firma nebenbei dieses Format im Auftrag des ÖR- Rundfunks produziert.",Dieser Kommentar ist humoristisch veranlagt,2
Purer POPULISMUS....... Hauptsache Einschaltquoten.......,Dieser Kommentar ist Zynismus,2
"Die Grünen als kleinste Oppositionspartei bekommt immer die größte mediale Bühne. Es reicht nicht mehr nur eine Grüne pro Sendung einzuladen, bei Lanz wurden gleich in einer Sendung zwei dieser Ökopopulisten eingeladen. Kostenlose Dauerwahlsendung auf Kosten der Beitragszahler. Kein Abbild der Gesellschaft und der politischen Zusammenstellung zu erkennen.",Dieser Kommentar ist Zynismus,2
"Heimat kann man immer dort finden und bilden, wo man sich Zuhause fühlt! Völker/ Volksstämme sind schon immer über den Planeten gezogen, haben sich da niedergelassen wo sie sich wohlfühlten!",Dieser Kommentar ist Zynismus,2
😂🤣👎🚽🕳😂🤣,Dieser Kommentar ist eine Beleidigung,2
@USER und viele wissen nicht dass bei dem Spender der Blutdruck steigt und manche stark schwitzen was bei einer normalen OP auf starke Schmerzen hinweist.....und warum werden sie angeschnallt!? ...... sie sind doch tot......,Dieser Kommentar ist eine Beleidigung,2
"@USER da muss ich Ihnen leider recht geben, viele meiner 'Mitstreiter' können wirklich nichts. Da würde Frau Barley mal besser ansetzen, denn es ist immer noch möglich, dass jeder Hans und Franz eine Gewerbeerlaubnis nach § 34c GewO bekommen kann, ganz ohne jegliche Fachkompetenz! Der Sachkundenachweis ist lange lange überfällig!",Dieser Kommentar ist Zynismus,2
"Diese Sendung ist Mobbing pur. 4 bzw. 5 gegen einen. Meine ganz einfache Frage ist: ""Warum wird gegen die Rechte Szene nicht rigoros vorgegangen. Ebenso gegen die Linken Verbrecher. Diese Frage stelle ich seit die Flüchtlingsunter- künfte z. B. in Möller brannte?"" Es passiert nichts.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Ich bin alt geworden.Möchte gegenüber so Menschen wie Göring und Baydar nicht mehr tolerant sein.Solch ein Duktus müßte man sich mal als Deutscher gegenüber Migranten erlauben.4 Wochen Anne Will... mit Marathon-Live-Sonder-Sendung.,Dieser Kommentar ist humoristisch veranlagt,2
@USER aber Sie?,Dieser Kommentar ist humoristisch veranlagt,2
@USER Aber ein Menschenrecht,Dieser Kommentar ist Zynismus,2
"Enteignung hat immer was Negatives. Das klingt für mich so ""Wir sind zu unfähig die Gesetze so zu verändern, dassesgerechterwird, also enteignenwir dieGroßkonzerne"" DieGesezltze müssen einfach so geändert werden dass man mit Wohnungen noch spekulieren darf. Wohnungen werden extra frei gelassen, damit man sie verkaufen kann, wenn es sich lohnt, Vonovia spekuliert an der Börse, macht Millardengewinne und die Mieten steigen trotzdem. Da muss man was machen, aberkeine Enteignung.",Dieser Kommentar ist eine Beleidigung,2
Wenn man nicht mehr fliegen darf damit die Malediven nicht absaufen kann man genauso gut mal hinfliegen. Dann hat man sie wenigstens mal gesehen. Ist ne einfache Sache.,Dieser Kommentar ist humoristisch veranlagt,2
Weil es dem überwiegenden Anteil eigentlich egal ist was mit ihren Organen nach dem Tod passiert sie aber zu bequem sind den Spendeausweis auszufüllen. Und wer es nicht will kann sich ja als Nichtspender registrieren lassen. So ist jeder der es nicht will in der Verantwortung zu handeln.,Dieser Kommentar ist humoristisch veranlagt,2
@USER wenn die SPD und Die Grünen selber zugeben im BT das sie diese finanzieren wo ist da das Problem ???,Dieser Kommentar ist Zynismus,2
Jeder Motorrad fahrer sollte automatisch Organspender werden.,Dieser Kommentar ist Zynismus,2
@USER bisher ist niemand komplett gelaufen,Dieser Kommentar ist humoristisch veranlagt,2
"Klimakatastrophe...2030, das sind politische vorgaben wie das 2 Grad-Ziel.",Dieser Kommentar ist eine Beleidigung,2
Nein wir müssen nichts Ändern! Wir werden auch nichts ändern!! wir machen 5 Kohlekraftwerke zu und in China 🇨🇳 werden 700 Stück neu gebaut... Diesel Fahrverbot in Deutschland und die Autos fahren dann in Polen weiter... das ist Grüne Religion ... bitte schnell in China Freitags Schule Schwänzen das könnte die Welt 🌍 noch retten...,Dieser Kommentar ist eine Beleidigung,2
"Was Sie an autoritären, antidemokratischen und verfassungsfeindlichen Vorstellungen von Pressefreiheit haben, erschreckt mich zwar, interessiert mich als Demokrat aber dennoch herzlich wenig. Wenn Sie ein Problem mit Art. 5 GG haben, dann empfehle ich Ihnen die Putinokratie.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER .gefällt mir viel besser.,Dieser Kommentar ist humoristisch veranlagt,2
@USER .tja Wasser predigen und selber Wein saufen,Dieser Kommentar ist humoristisch veranlagt,2
"Wer von einer japanische Kultur spricht, wird auch nicht hören, dass es die ja gar nicht gibt :-)",In diesem Kommentar findet man Diskriminierung,2
Warum sollte ich auswandern?,In diesem Kommentar findet man Diskriminierung,2
@USER sehe ich so,Dieser Kommentar ist Zynismus,2
"Solch eine Nazifrau ist frisch gewählte AfD-Landesvorsitzende in Schleswig-Holstein: ""(...) Auffallend: Landesparteitag, Landesschiedsgericht und Bundesvorstand ignorieren, dass Sayn-Wittgenstein E-Mails versandte, die ihre rechtsextreme Vernetzung offenbarten. Die Kontakte reichen von Freunden der Waffen-SS, Holocaust-Leugnern und Verfechtern einer Reichsideologie bis zum internationalen Rechtsextremismus. Dies belegen knapp 80 gedruckte Seiten, die der taz vorliegen."" https://taz.de/AfD-Landesvorsitz-Schleswig-Holstein/!5608435/",Dieser Kommentar ist eine Beleidigung,2
"Je nach Pflegestufe wird die Pflege zu einem 24h Job und ist nicht mehr zu stemmen, wenn man arbeitet. Meine Lösung wären nicht nur gut ausgestattete Pflegeheime mit ausreichend Personal, sondern auch ein annähernd bedingungsloses Grundeinkommen, im Menschen die Option zu geben, ihre Verwandten pflegen zu können, ohne in Geldnot zu kommen.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Der Lebende Mensch nicht. Die Leiche? Why not? Was juckt sie das was mit ihrer Leiche passiert. Wenn mich einer ausgraben ausstopfen und ins Wohnzimmer stllen würde. Mir egal ich bin tot. Ich versteh das gejammere nicht über dinge die man eh nicht mitbekommen wird,In diesem Kommentar findet man Diskriminierung,2
"@USER Das Justizministerium könnte aber sicher was machen. Und ich finde, die ganzen Tabus, auch wenn man explizit über religiöse Extremisten oder Kriminelle redet, sind Schuld an der Eskalationspirale.Wer Recht und Ordnung will, gilt in manchen Kreisen als Rechts.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Es ist für mich reines Wunschdenken mit irgendwelchen Maßnahmen die Klimaerwaermung aufhalten zu können.Aufgrund der immensen Überbevölkerung einerseits auf einigen Kontinenten und einer Konsumgesellschaft schlechthin andererseits! Dagegen gibt es noch kein probates Mittel und wird es keines geben...leider! Wirtschaft und Konsum sind global miteinander verflochten.,Dieser Kommentar ist Zynismus,2
Aufstehen! Bewirken!,Dieser Kommentar ist humoristisch veranlagt,2
"@USER ! Wenn man keinen, Ausweis mit sich führt, nützt einem die Bereitschaft zur Spende nichts. Das ist mit den 84 % gemeint, oder bin ich zu doof, das zu verstehen. Nur das will Spahn ändern, wo er auch recht hat mit dem Gesetz. Ansonsten bin ich kein Spahn-Fan.",Dieser Kommentar ist eine Beleidigung,2
Wer andere als Populisten bezeichnet ist selbst einer.....,Dieser Kommentar ist humoristisch veranlagt,2
Deutsche Baut Eigenheime..,In diesem Kommentar findet man Diskriminierung,2
"Zu dem ähnelt das Menschenbild, was die AfD und Co hat von den Flüchtlingen, Migranten, Muslimen und Ausländern stark dem Menschenbild der NSDAP aus dem 3. Reich.",Dieser Kommentar ist humoristisch veranlagt,2
Es ist reine Utopie zu denken man könnte den Klimawandel aufhalten!Dazu braucht man einheitliche globale Standards zur gleichen Zeit! Dazu wird es nie kommen! Nichtmal die EU ist sich einig. Andere Kontinente noch viel weniger! Da nützt keine Ideologie!,Dieser Kommentar ist humoristisch veranlagt,2
Argumentative Mängel? War erwaren sie denn? Das sind Schüler. Sie erkennen ein Problem aber sie können nicht erwarten das sie dieses auch vollumfänglich Analysieren und Lösungen Parat haben. Aber dieser Mangel ändert nichts daran das diese Kinder ein Problem erkannt und die Initiative Ergriffen haben.,Dieser Kommentar ist Zynismus,2
Andreas Rose Wie kann man Grün wählen . Die wollen uns abschaffen . Multi Kulti . In 30 Jahren tragen auch wir Deutsche Burka und müssen Arabisch sprechen .,Dieser Kommentar ist Zynismus,2
"@USER? Also wir tun uns glaub schwer.. 😅 Ich weiß wieder nicht, worauf du hinaus willst?",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER nicht nur das denn wenn du Glück hast dann bekommst du auch was nur halt mit irrsinnigen Zinsen die die Banken bei diesen Menschen mit wenig draufknallen. Hast du mehr bekommst du deinen Kredit mit so niedrigen Zinsen das diese Menschen den fast umsonst bekommen.,Dieser Kommentar ist Zynismus,2
@USER Armut verhindert Konsum.,Dieser Kommentar ist Zynismus,2
A betreibt man wieder AFD bashing. Über die Gäste braucht kein Wort verlieren. Altparteien sollte sich mal selber an die Nase fassen.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
die vielen fanatischen Hasskommentare geben Jung leider recht!!,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER sorry, dass Thema gibt es nicht erst seit 2013, diese Zustände hat die Regierung zu verantworten und nicht die AfD...wie weiter oben schon geschrieben, ich habe dieses Dilemma in Ost und West, 25 Jahre mit gemacht, also schon Jahrzehnte hat sich da NICHTS geändert...und ob die AfD es besser macht, werden sie zeigen können...",In diesem Kommentar findet man Diskriminierung,2
Und für mich sind Sie a u c h eine Deutsche :-),Dieser Kommentar ist Zynismus,2
"gibt's mal eine Kernfusion,..was ist mit der EU Forschung in Frankreich..",Dieser Kommentar ist Zynismus,2
@USER China und Indien haben zusammen über 3000 kohlekraftwerke. Über 300 befinden sich im Bau. In Afrika wird auch angefangen Kohle zu verheizen. Ich glaube kaum das die damit aufhören. Und solange fahre ich meinen Euro 3 Diesel.,In diesem Kommentar findet man Diskriminierung,2
***Eilmeldung*** Thomas Gottschalk lässt sich scheiden!,Dieser Kommentar ist Zynismus,2
Ich hoffe ich war nach ihrer Meinung respektvoll.,In diesem Kommentar findet man Diskriminierung,2
"@USER wenn wir jährlich eine Zuwanderung von Menschen in einem Großenverhaltnis einer verhältnismäßig große Großstadt aufnehmen, erklärt es sich von selbst, dass der bestehende Wohnraum nicht ausreichen kann! In Bezug auf deine erwähnte Realitätsverweigerung muss ich dich fragen, ob du selbst reflektierst und überdenkst, was du von dir gibst. Solltest du von dem was du schreibst überzeugt sein, muss es daran liegen, dass das Elend noch nicht bis vor deine Tür vorgedrungen ist. Was das betrifft michte ich dir sagen , warts ab....",Dieser Kommentar ist Zynismus,2
Tja wenn man Bundeswehr und Polizei verarscht gehen sie zur adf finde ich gut,Dieser Kommentar ist Zynismus,2
"@USER Was hat sie denn für ein Gesetz auf die Wege gebracht? Sie war immerhin Bundesfamilienministerin. Hier geht es doch nicht um Sympathie, sondern einfach nur um Dinge die sie nicht umgesetzt hat.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Das Klimaschutzgesetz wird scheitern...,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Die Politik hat den Weg vorgegeben und diese reiben sich jetzt verwundert die Augen. Genauso stelle ich mir Politik vor. DANKE.,Dieser Kommentar ist humoristisch veranlagt,2
Bohlen ist nun 66 Jahre der hört schon schlecht und sieht schlecht...,Dieser Kommentar ist humoristisch veranlagt,2
Wenn der Staat seinen Aufgaben nachkommen und Gesetze umsetzen würde gäbe es keinen Populismus.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER, sorry, da muss ich sie enttäuschen...... Bitte schauen sie sich mal die vielen Folgen ""Der Anstalt"" zu diesem Thema an! Falls sie sich diese Mühe machen möchten, würde ich gern mit ihnen diskutieren....Danke!",Dieser Kommentar ist Zynismus,2
"Hat was von Nürnberger Rassengesetze wenn im Fokus der Öffentlichkeit die Herkunft oder Religion eines Menschen steht. Türke = Moslem = Erdogan-Fan Diese Gleichung aus den Köpfen herauszubekommen ist für die Medienschaffenden sicherlich schwerer als sie zu implementieren. Irgerndwer aus der Sippe wird schon irgendwann mal in Anatolien gelebt haben, selbst in der 5. Generation wird man sagen ""Siehste"". Echt beschämend sowas.",Dieser Kommentar ist eine Beleidigung,2
"@USER, und in Siegen ist @USER geboren worden.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Die Regierung sollte es fördern, dass es mehr private Vermieter gibt. So würde ein stabiles Polypol geschaffen.",Dieser Kommentar ist eine Beleidigung,2
"einmal im Jahr nach Deutschland, Kulturschock abholen...",In diesem Kommentar findet man Diskriminierung,2
"Die Wahl von Abgeordneten und eine (unverbindliche) Umfrage über ein Sachthema sind überhaupt nicht vergleichbar. Die Abgeordneten wurden in den deutschen Bundestag gewählt und die Zusammensetzung entsprach genau dem Wählerwillen. Von daher ist eine Neuwahl (die wohl auch zu keinem anderen Ergebnis geführt hätte) nicht opportun, so lange nicht alle Mittel ausgeschöpft sind, um eine tragfähige Regierung zu bilden. Hingegen kann eine Umfrage (mit geringer Beteiligung) nur eine temporäres Stimmungsbild sein. Jetzt, wo alle Fakten auf dem Tisch liegen und ein konkreter Austrittsvertrag zur Debatte steht, kann das Stimmungsbild ganz anders ausfallen.",Dieser Kommentar ist Zynismus,2
Die ist Bauexpertin? Oder isr vielleicht Europawahlkampf?,Dieser Kommentar ist Zynismus,2
Dieses Land schafft sich ab ! Sarrazin hatte völlig recht mit allem https://www.bild.de/politik/inland/politik-inland/isis-kaempfer-nach-deutschland-holen-61-prozent-der-deutschen-dafuer-60289470.bild.html,Dieser Kommentar ist eine Beleidigung,2
"Wieso? Meinungsvielfalt gehört ja wohl zur Demokratie, oder?",In diesem Kommentar findet man Diskriminierung,2
@USER Wor brauchen kluge Frauen,In diesem Kommentar findet man Diskriminierung,2
Frau Büscher ist erkältet.Sie hat einen Pfeilgiftfrosch mit Migrationshintergrund im Hals.Ein Teufelskreis.,In diesem Kommentar findet man Diskriminierung,2
Die Grünen lieben Flüchtlinge aber wie kommen die dann her ? Mit dem Fahrad 😂😂😂😂😂,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"alt gegen jung Männer gegen Frauen Fleischesser gegen Veganer,..das ist Deutschland 2019",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER die nehmen sich beide nichts glaub mir,Dieser Kommentar ist Zynismus,2
@USER das sagen Sie doch bitte den Grünen die der Verursacherpartei den Hof macht...hätte beinahe Hofreiter gesagt - Augstein sagte es sehr trefflich: Merkel (CDU) ist die Mutter der AfD! Und mit denen wollen Grüne zusammen BRD retten?! Die werden versacken wie FDP und SPD ...von 20% auf ... sagen wir 3% ?!,Dieser Kommentar ist humoristisch veranlagt,2
"@USER Mein Name und die Herkunft meines Vaters ist der zentrale und einzige Punkt in ihrer ""Argumentation"", wie soll sie diesen weglassen?",Dieser Kommentar ist eine Beleidigung,2
"Einfach diesen Artikel aus September 2017 des renommierten Antisemitismusforschers Dr. Clemens Heni über die AfD lesen, an dem auch ich in meiner Funktion als Politikwissenschaftler mitgewirkt habe: https://blogs.timesofisrael.com/first-neo-nazi-party-to-be-elected-to-the-german-federal-parliament-on-sept-24/",Dieser Kommentar ist eine Beleidigung,2
Wer jammert hier .sehe nur die vier wo jammern.,In diesem Kommentar findet man Diskriminierung,2
"seichte Debatte, Neuseeland oder Klimawandel und Jugend wäre interessant.",In diesem Kommentar findet man Diskriminierung,2
Ist schon irre das das keiner wissen will.,In diesem Kommentar findet man Diskriminierung,2
"Na klar, wer ein Organ bezahlen kann. Dann sollten die Angehörigen das Geld bekommen",In diesem Kommentar findet man Diskriminierung,2
"Mag sein, geht aber nur bei ausreichenden Einkommen, wenn man nicht das Risiko eingehen möchte, den eigenen Hauskredit nach der 10 Jahre Zinsbindung nicht mehr bedienen zu können ;) Zudem fordert gerade die FDP die maximal Flexibilität des Arbeitnehmers, was einem Immobilienbesitz zur Eigennutzung widerstrebt",Dieser Kommentar ist eine Beleidigung,2
"@USER 1. was hat die afd damit zu tun? 2. Der Staat und die Medien gehen gegen jeden vor der eine andere Meinung hat als sie! Jeder ist ein ""Nazi"" 3.haben Sie sich überhaupt schon mal mit Polizisten unterhalten?! 4. Manche Eltern, der Staat und die Presse unterstützen Schule schwänzen! Die Schulpflicht wird bei Seite geschoben! Es wird suggeriert, dass Gesetze nicht beachtet werden müssen.",In diesem Kommentar findet man Diskriminierung,2
"Habe ich das richtig verstanden, dass er behauptet VW hätte nicht betrogen? VW hat einen Betrug begangen der im Bereich organisierter Kriminalität liegt. Soviel zur Wahrheit und zur Übernahme von Verantwortung.",Dieser Kommentar ist Zynismus,2
"@USER na ja, offensichtlich ist es nötig um die vermeintlich Schwächeren zu schützen",Dieser Kommentar ist Zynismus,2
@USER sinnfreier Kommentar. Erzähl lieber mal wann du zuletzt die Lira gestützt hast,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER richtig,Dieser Kommentar ist humoristisch veranlagt,2
"Wenn die ""Bodenwertsteuer"" eingeführt wird, dann entstehen automatisch mehr Wohnungen durch unter anderem auch durch Wohnungs- Verdichtung im urbanen Raum. Ein schöner Nebeneffekt der Bodensteuer ist dann für viele Bürger, dass nicht nur die Mieten sinken, sondern viele Menschen auch höhere Einkommen haben werden, weil die Gesamtlasten an Steueraufwändungen dann sinken werden.",In diesem Kommentar findet man Diskriminierung,2
Dazu braucht man ja auch kiloweise Koks..#,Dieser Kommentar ist Zynismus,2
Schon allein das Wort Enteignung genügt zur Abschreckung.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Wir besitzen eine Eigentumswohnung. Diese ist vermietet, wir wohnen aus beruflichen Gründen in einer anderen Stadt zur Miete. Die Mieteinnahmen muss ich versteuern, die von mir zu bezahlende Miete darf ich nicht gegenrechnen. Darüber könnte man einmal nachdenken ...",Dieser Kommentar ist Zynismus,2
"Wien hat das höchste Holzhaus mit 84m ""SEEHUB"" in der Seestadt.",Dieser Kommentar ist Zynismus,2
"Der Weg ist falsch. Wie viele sinnlose Operationen wird es in Zukunft geben, damit die Zahlen stimmen🤔 Ich bin und bleibe ein Gegner dieser Lösung.....alleine der Gedanke, dass Kriminelle, Pädos oder sogar Terroristen mit meinen Organen weiter machen könnten ist für mich unerträglich.....der moralische Kompass in der heutigen Gesellschaft ist leider nur noch dem Geld gerichtet.",In diesem Kommentar findet man Diskriminierung,2
"Ich frage mich wo das Programm der Grünen zur Verbesserung des Klimas ist? Hat jemand einen Link dazu? Im Übrigen wäre eine CO2-Steuer die ungerechteste Steuer von allen. Es trifft alle - vor allem die die nichts haben. Die Grünen machen nach Hartz4 dort weiter, wo sie damals in der Regierung aufgehört haben. Erst wenn es zu spät ist, kommt bei den Menschen das erwachen.",Dieser Kommentar ist Zynismus,2
Ich liebe das Gejammer aus der Faschoecke. Keine Argumente die auch nur ansatzweise zu einer Diskussion führen könnten aber im Schneckenhaus der Toleranz die ersten.😊,In diesem Kommentar findet man Diskriminierung,2
@USER Dieser Kommentar ist sehr erschreckend und als Realschullehrerin der Waldschule Mannheim (mir persönlich bekannt) um so mehr!,In diesem Kommentar findet man Diskriminierung,2
"blut spenden ist ja genauso sinnlos, wenn man es international vermarktet. dauernd wird geklagt: "" wir haben nicht genug blut, geh spenden"" - es hat sich ausgespendet. mein vater gab bestimmt 100 l im spenderleben ab und hat man es ihm je gedankt?",Dieser Kommentar ist Zynismus,2
"Einfach einmal die Folge ""Der Anstalt"" zu diesem Thema ansehen! Die Städte und Gemeinden haben ihre Wohnungen billigt verkauft und nun steigen die Mieten ins Unermessliche oder die öffentliche Hand kauft diese Immobilien überteuert zurück! Wer hat wohl das grosse Geschäft gemacht!",In diesem Kommentar findet man Diskriminierung,2
"also ich fands gut wie er 1, 2 Mal versuchte den Schulze-Slang zu sprechen - fand ich spitze! Hatte sie nicht mal bemerkt in ihrem Redeschwall :D",Dieser Kommentar ist humoristisch veranlagt,2
"genau. wenn das kind in den brunnen gefallen ist, ist das immer eine gesellschaftliche aufgabe. bestes beispiel: 2008, als die banken von den gierigen bankern in die sch...e geritten wurden. da war es aufgabe der öffentlichen hand, die banken zu retten. währenddessen haben sich diejenigen, die sie reinritten mit ihren millionenabfindungen die hände gerieben. jetzt lasst mal die immobilienhaie in den dreck reiten. mal sehen, wer dafür verantwortlich gemacht wird. wollen wir wetten?",Dieser Kommentar ist Zynismus,2
@USER dem Stimme ich nicht zu.,Dieser Kommentar ist humoristisch veranlagt,2
Der stellvertretende AfD-Landesvorsitzende Augustin aus Mecklenburg-Vorpommern war vormals in der NPD tätig.,Dieser Kommentar ist eine Beleidigung,2
"Da dreht sich jemand im Kreis. Die 7 Prozent kann der Vermieter doch auf die Miete schlagen. Diese starke Position ergibt sich durch den Markt (Angebot und Nachfrage), da ist es egal. Der Mieter hat weiterhin die schwache Position und kann am Ende zwischen Pest und Cholera wählen. Bezahlt er die Provision selbst oder bezahlt er sie indirekt mit der Miete. Bzw. Wie lange lohnt sich das Mietverhältnis, bis die Provision bezahlt ist und die erhöhte Miete dem Vermieter zu Gute kommt.",In diesem Kommentar findet man Diskriminierung,2
"Danke, dieses Kompliment nehme ich gerne an.",In diesem Kommentar findet man Diskriminierung,2
@USER an ihrem Kommentar deutlich zu erkennen wer hier was tut 😉,Dieser Kommentar ist humoristisch veranlagt,2
"Wenn ca. 2 Millionen Menschen in den letzten Jahren nach Deutschland gekommen sind, Asylbewerber und EU-Armutsflüchtlinge, dann muss man sich doch nicht wundern wenn sich die Lage auf dem Wohnungsmarkt verschärft. Meine Freundin hat 640 Zuschriften per Email auf eine 2-Zimmer-Wohnung bekommen. Also, bitte nicht die Grenzen für alle und jeden öffnen und dann weinen weil keine Wohnung mehr da ist. Die Lage wird sich noch weiter verschärfen, denn pro Jahr kommen ca. 500.000 ""neue Menschen"" , ca. 200.000 weitere Asylsuchende, Familiennachzug und Menschen aus der EU. So viel kann man niemals bauen, wie man die nächsten Jahre benötigt.",Dieser Kommentar ist eine Beleidigung,2
