premise,hypothesis,label
"@USER Ich meinte das anders. Polizisten werden ja heute nicht mehr für voll genommen, bespuckt etc. Bei den Soldaten wird schon gesagt, dass sie nicht mit Uniform im Zug fahren sollen, aufgrund dieser Respektlosigkeiten, die immens hier zugenommen haben.",In diesem Kommentar findet man Diskriminierung,2
@USER inklusive mir ..was soll den mit uns sein eva ?,Dieser Kommentar ist eine Beleidigung,2
"@USER Wetten, dass Sie vor der Glotze sitzen um nur ja nicht's zu verpassen 😉😂",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Das Problem sind nicht die Spender! Das Problem sind die Kliniken, welche den Aufwand der Entnahme scheuen. Aus Kosten- und Bürokratiegründen!",Dieser Kommentar ist Zynismus,2
@MEDIUM Eure Parteiigkeit.,In diesem Kommentar findet man Diskriminierung,2
"@USER Sie werden in den Sendungen von @MEDIUM und @MEDIUM grundsätzlich nie ein Interview zu Themen wie Euro, Diesel, Bienensterben, Hambacher Forst und alles andere erleben. B-Debatte müssen sie bringen, zu oft mit dummen Antikommentaren begleitet. Ob uns Höcke passt oder nicht. Es steht den Sendern nicht zu, zu filtern.",Dieser Kommentar ist humoristisch veranlagt,2
Sehe ich ganz genauso und habe via Spendenausweiß widersprochen.,In diesem Kommentar findet man Diskriminierung,2
"@USER Artikel 14 GG ist sicherlich bekannt. Wobei Artikel 151 der bayrischen Verfassung viel witziger ist. Mal ein paar Beispiele. Die reichsten 10! Menschen in Deutschland verfügen über ca. 150 Milliarden Euro. Die reichsten 500 Menschen verfügen über ein Vermögen von 750 Milliarden Euro. Das reichste 1% der Menschen in Deutschland verfügt über 33% des Gesamtvermögens. Die reichsten 10% der Menschen in Deutschland verfügen über 66% des gesamten Vermögens. Das Problem bei diesen Zahlen sind, dass es Schätzungen sind. 1995 wurde die Vermögenssteuer ausgesetzt, weil die Vermögen nicht ausreichend erfasst werden. Bis heute hat sich daran nichts geändert. Dem einen sein Vermögen sind des anderen seine Schulden. 16,8% der Menschen in Deutschland leben unterhalb der Armutsgrenze. Und je größer das Vermögen, desto größer die Zinssummen, die WIR arbeitende Bevölkerung erwirtschaften müssen. Die Reichen haben die macht ihre Steuern zu „optimieren“ Sei es durch gekaufte Gesetze oder durch Steueroasen. Panamapapers, Paradisepapers und wie die anderen Steuerschlupflöcher alle heißen.",Dieser Kommentar ist humoristisch veranlagt,2
Auf dem Land gute Luft und schnelles Internet reicht vollkommen..,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Auch Sie wissen nicht, was Volksverhetzung bedeutet. Schauen Sie einfach ins Strafgesetzbuch.",Dieser Kommentar ist eine Beleidigung,2
"@MEDIUM nein, beschäftigt mich nach 70 Jahren nicht mehr Habe eine bessere Zeit erlebt.",In diesem Kommentar findet man Diskriminierung,2
@MEDIUM Sie sind doch nicht ernsthaft der Ansicht das es keinen AfD Politiker gibt der sich da nicht auskennt? Es gibt sogar eine Seite der AfD die dieses Thema aufgreift. https://afdkompakt.de/tag/mieten/. Schade das auch @MEDIUM sich dem Mainstream unterordnet und die Wut der GEZ Zahler steigert. So schadet man der Demokratie in diesem Staat.,Dieser Kommentar ist Zynismus,2
"@USER Lies den Eingangskommentar. Mit ""jammern"" hat das rein gar nichts zu tun. Und wenn Dich das Thema langweilt, gibt es dieses ""scrollfunktion"".",Dieser Kommentar ist humoristisch veranlagt,2
"Nun ja, diese Aufgeregtheit in den Untiefen der Extremismustheorie und den damit verbundenen autoritären Charakteren haben Lipset, Adorno und auch Fromm bereits vor vielen Jahrzehnten eindrücklich beschrieben.",Dieser Kommentar ist Zynismus,2
Greta sagt ja zu AKWs..,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Bla bla Schulze,In diesem Kommentar findet man Diskriminierung,2
wie heißt der von der CDU Amtor?,Dieser Kommentar ist humoristisch veranlagt,2
"Es geht auch nicht um das Wohnrecht. Es geht um die Bezahlbarkeit der Miete. Es ist schön wenn man da Recht hat, da zu wohnen. Nur blöd wenn an die Miete eines Tages nicht mehr bezahlen kann, z. B. nach unnötige Renovierungsarbeiten.",Dieser Kommentar ist Zynismus,2
Wann geht der endlich in Rente,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER Vorbildfunktion.,In diesem Kommentar findet man Diskriminierung,2
Legalisierung von unzumutbaren Gesetzen?!,In diesem Kommentar findet man Diskriminierung,2
"@USER seid bereit, immer bereit...",Dieser Kommentar ist Zynismus,2
@USER für die wird sogar gebaut.,In diesem Kommentar findet man Diskriminierung,2
@USER Welcher deutsche Ureinwohner? Der Franke? Oder der Bayer oder Sachse? Welchen der vielen Autochthonen meinst Du?,Dieser Kommentar ist eine Beleidigung,2
@USER Nicht postum! (Hoffentlich). Postwendend wahrscheinlich?,Dieser Kommentar ist eine Beleidigung,2
"Mich hat genau dieser Gesetzentwurf dazu gebracht, meinen Organspendeausweis abzuschaffen und stattdessen mein Nichteinverständnis ins Portemonnaie zu stecken. Gezwungenwerden will ich dazu nämlich nicht. Der Mensch ist kein Ersatzteillager. Organe zu spenden ist etwas freiwilliges.",Dieser Kommentar ist Zynismus,2
"Na klar, wer ein Organ bezahlen kann. Dann sollten die Angehörigen das Geld bekommen",In diesem Kommentar findet man Diskriminierung,2
Ein längst überfälliger Grundsatz. Wer die Musik bestellt bezahlt gefälligst auch die Kapelle. Aber was soll das gegen die steigenden Immobilienpreise bringen?,Dieser Kommentar ist humoristisch veranlagt,2
Die Mitgliedsländer sind ja nur die europäischen Zwerge.,In diesem Kommentar findet man Diskriminierung,2
"@USER, die Grünen sind ja auch kräftig dabei! Sage nur eins: ""Schützenaufmarsch"" Ich amüsiere mich köstlich 😉😂😂😂",Dieser Kommentar ist Zynismus,2
@MEDIUM aber es passiert nichts,In diesem Kommentar findet man Diskriminierung,2
"Habe kürzlich ein Buch über Queen Victoria gelesen. Aber es ging in diesem Buch hauptsächlich um die britische Politik. Die Queen hatte schon im 19. Jahrhundert nicht mehr so viel zu sagen, wie wir heute immer noch annehmen. Ja, und einen Konsens zu finden war auch damals schon schwer; das können wir Deutsche uns nicht vorstellen, denn als die Briten schon gerungen und gestritten haben, lag Deutschland, was demokratische Prinzipien betraf, noch im Dornröschenschlaf. Heute plustern wir uns auf, als ob wir die Weisheit mit Löffeln gefressen hätten...",Dieser Kommentar ist humoristisch veranlagt,2
Ich bin so froh das ich mir über das alles keinen Kopf zerbrechen muß😂😂,In diesem Kommentar findet man Diskriminierung,2
https://www.welt.de/wirtschaft/article178949074/Illegale-Praktiken-Kliniken-zahlten-verbotene-Provisionen-fuer-auslaendische-Patienten.html,In diesem Kommentar findet man Diskriminierung,2
"@USER aber ja, oder wofür bekommen die jeden monat geld von mir??",Dieser Kommentar ist Zynismus,2
"Ich hab im @MEDIUM das Treiben der Clans geguckt , das hat mich berührt",Dieser Kommentar ist humoristisch veranlagt,2
"@USER, das behauptet er. Es sind bis heute keine Täter gefasst worden.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"""Der einzige Grund, warum viele Leute denken, die Existenz Gottes und das Wesen der Seele seien schwer zu erkennen liegt darin, das Sie Ihren Geist niemals von den Sinnen ablenken und über die Körperwelten erheben."" — René Descartes (1596-1650), französischer Philosoph, Mathematiker und Naturwissenschaftler",Dieser Kommentar ist Zynismus,2
"Wir haben unseren Haushalt völlig auf energiesparende Geräte umgestellt, das spart rund 1000 kw/h jährlich. Die Ölzentralheizung wurde gegen eine Holzpelletheizung ausgetauscht. Alle Wege zur Arbeit und zur Schule werden konsequent mit dem Fahrrad oder mit öffentlichen Verkehrsmitteln zurückgelegt. Flugzeuge benutzen wir äußerst selten, Kreuzfahrten unternehmen wir nicht und wir haben unseren Fleischkonsum reduziert.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Jetzt dürfen wir 300 Mio zahlen für eine Maut die ein Rohrkrepierer ist,Dieser Kommentar ist eine Beleidigung,2
DAS ist wohl jetzt fehl am Platz...nicht mein Humor,In diesem Kommentar findet man Diskriminierung,2
@USER wo habe Ich Sie beleidigt,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER Geld ist genug da. Oder mit Volker Pispers Worten mal zu sagen:"" Geld ist eine Fantasie""",In diesem Kommentar findet man Diskriminierung,2
die wahrheit kann für uninformierte unfassbar sein...,Dieser Kommentar ist eine Beleidigung,2
"@USER Aus gutem Grund ist die AfDerpartei um Faschist Landolf Ladig, aka Bernd Höcke abzulehnen.",Dieser Kommentar ist Zynismus,2
"Komme mit allen gut aus..Norweger, Schweden, Schweizer, Holländer, Finnen usw.",Dieser Kommentar ist eine Beleidigung,2
@USERr Der Kevin 😂🤣,In diesem Kommentar findet man Diskriminierung,2
"Interessant ist, wie viele User versuchen, einen völkischen Hetzer wie Uwe Junge zu verteidigen.",Dieser Kommentar ist humoristisch veranlagt,2
@MEDIUM ich meinte damit das immer wieder suggeriert wird es würde sich was ändern aber letztendlich werden Themen wie dieses nur in Talkshows behandelt viel polarisiert und für die eigentlich betroffenen nichts bei rum kommt.. Geld regiert von wegen Sozialstaat,In diesem Kommentar findet man Diskriminierung,2
die von Südspanien und Türkei sind die Deutschen die dort ihr Zweitwohnung haben und dann fliehen...,Dieser Kommentar ist humoristisch veranlagt,2
@USER https://www.fnp.de/frankfurt/geschaeft-medizintouristen-frankfurt-boomt-10482933.html,Dieser Kommentar ist humoristisch veranlagt,2
"Oder auch sanieren, Leerstand beseitigen? Muss das Land immer mehr verbaut werden? Ist das echt die Lösung?",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER Der Islam würde erst im 7.Jahrhundert nach Christus von Mohammed begründet ,JESUS könnte kein Moslem sein er war vielleicht Vorher Jude.....vor diese Ihn an die Römer ausgeliefert haben und diese Ihn gekreuzigt haben...",Dieser Kommentar ist eine Beleidigung,2
"Nein, wer solche blasphemischen Fragen wie Sie stellt, ist natürlich ein ganz harter brauner Nazi. :D Und ja, das war Ironie ;)",In diesem Kommentar findet man Diskriminierung,2
"Ich bin selbst Vermieter. Absoluter Blödsinn, Paul Lenz. Die Flüchtlinge wollen in die Stadt weil dort ihre Landsleute leben. Sie fliehen aus den Flüchtlingsheimen auf dem Land in die Stadt.",Dieser Kommentar ist Zynismus,2
"Die Regierung sollte es fördern, dass es mehr private Vermieter gibt. So würde ein stabiles Polypol geschaffen.",Dieser Kommentar ist Zynismus,2
Wieso darf man als Deutscher keine Heimatgefühle haben? Das wird nur hier verteufelt.Jede andere Nationalität darf das.,In diesem Kommentar findet man Diskriminierung,2
"@USER wie gesagt, Wissenschaftlichkeit zählt nichts mehr. Es geht um Prioritäten, nicht um die Tatsache daß ein Junge tatsächlich auch mal mit einem Teddy spielt. Trotzdem wird der Traktor gegen die Barbie gewinnen.",In diesem Kommentar findet man Diskriminierung,2
@USER finden Sie wirklich??,Dieser Kommentar ist Zynismus,2
"@MEDIUM wo steht denn was ich gewählt habe,es geht mir um freie Meinung",Dieser Kommentar ist humoristisch veranlagt,2
"Sehe ich genauso. Wir diskitieren ständig über eventuelle Probleme anderer Länder, als hätten wir hier keine.",In diesem Kommentar findet man Diskriminierung,2
"@USER habe ich das so geschrieben? Oder interpretierst du einfach, wie du meinst? Es ging doch um Vonovia ect. Hier haben sie beim ehemaligen Sozialbau zugeschlagen und was vorher 230 euro warm gekostet hat, liegt jetzt bei 320 Euro kalt (32qm/1ZKB). Zufällig heute am vorbei gehen den Aushang gelesen. .. Und Sozialwohnungen.... Sucht man vergeblich...",In diesem Kommentar findet man Diskriminierung,2
Moment komme gleich bin unter Druck....🤭,In diesem Kommentar findet man Diskriminierung,2
Sie meinen bestimmt cdu und grüne,In diesem Kommentar findet man Diskriminierung,2
@USER wenn diese ehemals selbstständigen eingezahlt haben dann haben die auch ein Recht darauf. Ich kenne einen der zu Beginn seiner Selbstständigkeit noch eingezahlt hat später dann aber nicht mehr. Jetzt bekommt er Mindestrente.,In diesem Kommentar findet man Diskriminierung,2
@USER nicht Hass und Hetze - Realität,Dieser Kommentar ist humoristisch veranlagt,2
@USER .Von wem,In diesem Kommentar findet man Diskriminierung,2
"Jürgen Osterberg Sie kommen ganz schön borniert rüber. Wenn ich bedenke, dass in ein paar Jahren der dringend benötigte Handwerker, die Erzieherin, Dienstleister etc. nicht mehr genügend verdient, um in der Stadt zu wohnen, dann wird Gewinnsel unter den ITlern groß sein, die zwar viel Geld haben, aber niemanden mehr finden, der die Kinder betreut, im Laden an der Kasse sitzt, die Heizung instand hält etc... Glauben Sie ernsthaft, da hilft Ihre bornierte Haltung? Na dann viel Glück",Dieser Kommentar ist Zynismus,2
@USER wenn die SPD und Die Grünen selber zugeben im BT das sie diese finanzieren wo ist da das Problem ???,Dieser Kommentar ist eine Beleidigung,2
"@USER leider ist aber der Profit, was den Staat am Laufen hält-wie soll es denn sonst gehen ?",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER Nur das Ostdeutsche zum größten Teil schon immer Deutsche waren. Und an sich auch kein Problem mit Einwanderung haben, da viele Familien durch die Unbilden des Krieges ihre tatsächliche Heimat durch Vertreibung verloren haben. Hinter Vertreibung steckt Zwang!",Dieser Kommentar ist eine Beleidigung,2
@USER weil es 100.000 ende so wollen - Demokratie mein Lieber,In diesem Kommentar findet man Diskriminierung,2
Die Politik hat den Weg vorgegeben und diese reiben sich jetzt verwundert die Augen. Genauso stelle ich mir Politik vor. DANKE.,Dieser Kommentar ist humoristisch veranlagt,2
"Was sollen das für Geschenke an die Rentner bloß sein ! Den Rentnern wurde die Rente geklaut , müsste es heißen .",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
der deutsche legt die Füße auf das Sofa in der Wohnung die Nachbarn in Europa müssen ihr Haus erhalten ..,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER noch mehr geht nicht,Dieser Kommentar ist eine Beleidigung,2
"Generell finde ich das wir es in der Vergangenheit wunderbar geschafft haben mit Neubürger/ Ehemalige Gastarbeiter ein gutes gemeinsames Zusammenleben zu haben! Wir brauchten keinen extra Schulunterricht in Italienisch, Griechisch, Spanisch etc., wir werden auch sicherlich kein Schulunterricht in Türkisch etc. brauchen! Finde dies ist Sache der Eltern oder von einer Spracherziehung der jeweiligen Bevölkerungsgruppen! Sehe auch Neubürger aus der Türkei nicht als Migranten, was ich allerdings sehr häufig sehe ist die türkische Fahne, eigentlich nie zusammen mit der Deutschen, was auf mich die Wirkung hat, als würden sich die türkischen Mitbürger selbst zu Migranten machen!",Dieser Kommentar ist Zynismus,2
@USER im Unterschied zu Ihnen ein sehr höflicher Mensch!,Dieser Kommentar ist Zynismus,2
"@USER Also Bildung und Bayern, das sage ich Ihnen als jemand der sich seit 20 Jahren mit Pädagogik professionell befasst, das schließt sich fast aus. Hier ist viel lautes Gekraftmeier, aber die Qualität der schulischen Bildung für ALLE Kinder lässt zu wünschen übrig, hier wird knallhart gesiebt, mehr aber auch nicht. Und das hat mit Bildung GARNICHTS zu tun.",Dieser Kommentar ist eine Beleidigung,2
"Wieso sollte jeder die Möglichkeit haben, sich ein Haus in Düsseldorf leisten zu können?",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
nicht umsonst nannte Augstein die CDU (Frau Merkel) die Mutter der AfD! CDU/CSU gehört genauso schnell wie möglich in die Vergangenheit wie die AfD.Je schneller um so besser.,Dieser Kommentar ist Zynismus,2
@MEDIUM das meine ich doch. Nicht die Altersgrenze sondern der Zustand. Bin für Organspende. Jeder hängt an sein Leben.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Ich finde diese Idee ist längst überfällig,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Du findest es schade, dass es die DDR nicht mehr gibt? Faszinierend.",In diesem Kommentar findet man Diskriminierung,2
@USER ich habe diesen obigen Text kopiert - er wurde hier gepostet - schlimm,Dieser Kommentar ist humoristisch veranlagt,2
@USER noch nie verschrieben ? Mit schönen Worten haben wir es schon mehr zu tun als es gesund ist,Dieser Kommentar ist Zynismus,2
"@USER zähl mal bitte bis 3 -die Grünen haben beschlossen, zusammen mit CDU gegen SPD, die NSU-Akten 120Jahre schmoren zu lassen - das ist wahre Demokratie gelle ... 456...",In diesem Kommentar findet man Diskriminierung,2
"Es lebe das arbeiterwohnregal.... ich wohnt 11 jahre in so einer wabe für fast nichts, es wurde aber auch nichts gemacht und haste nicht gesehen, der block war nach 30 jahren abrissreif und ist weg. so ist das mit ""volkseigenen"" buden.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Wann fängt denn die Historie an? Und wann hört sie Ihrer Meinung nach auf?,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Diese Frau Barley ist jenseits von gut und Böse. Unmöglich.,In diesem Kommentar findet man Diskriminierung,2
"@MEDIUM ich habe ein Leben kennen gelernt, in dem der Egoismus Vorrang hat. Menschen bedienen sich maßlos, nehmen mehr als sie brauchen und abgeben ist nicht gerade ihre Stärke. Gerade in diesem sensiblen Bereich finde ich keinen Moral-Kompass. Wenn jemand seine Organe spenden möchte, halte ich es für sehr ehrenwert. Dennoch streuben sich mir die Haare, wenn ich daran denke, dass ein Mensch der sich sein Leben lang damit beschäftigt, sich und seines gleichen zu bereichern, skrupellos sich über alles hinwegsetzen will und auch tut, die selbigen Chancen hat sein Leben auf kosten anderer fortzusetzen wie ein Menschen der immer nur für Andere da ist. Wie gesagt, ich traue dem Braten nicht und denke vielleicht auch an die unnützen Operationen, die vielleicht anfallen wenn genügend Organe zur Verfügung stehen. Was für mich auch nicht vereinbar ist, dass ist die Tatsache, dass mittlerweile fast 200 todkranke Menschen trotz Gerichts-Urteil auf ihr erlösendes Mittel warten. Wie gesagt, es reicht nicht aus ein mal in der Woche in die Kirche zu gehen, Nächstenliebe muss auch gelebt werden und da sind viele noch meilenweit entfernt.",Dieser Kommentar ist Zynismus,2
"Deutschland ist müde! Siehe unsere Geschichte! Leisten, Leisten!",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Das sind Fakten.,Dieser Kommentar ist humoristisch veranlagt,2
Eine Rechnung von mindestens 100 Mrd pro Jahr.,Dieser Kommentar ist Zynismus,2
Volle Zustimmung !,Dieser Kommentar ist Zynismus,2
"@USER so sind sie die völkischen Blut-und Boden Nationalisten und Lingua Tertii Imperii Verbreiter... [LTI = Lingua Tertii Imperii, die Sprache des Dritten Reichs, Autor Victor Klemperer]... und nun fehlt bei dem Kandidaten die berühmte Opferrolle und er sei falsch verstanden worden... Herzlich //Team Boris Palmer Watch",In diesem Kommentar findet man Diskriminierung,2
Ob das mal stimmt?,In diesem Kommentar findet man Diskriminierung,2
"@USER Naja, wer schon die verfassungsfeindliche und extremistische JA unterstützt, ist tatsächlich nicht mehr zu retten.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"@USER Ich persönlich habe ganz einfach eine ganz andere Haltung zum Thema Leben und Tod! Meiner Überzeugung nach leben wir nicht nur ein Leben, sondern mehrere, um unser Bewusstsein erweitern zu können. Das ist eher eine buddhistische Haltung, obwohl ich mir meine eigenen Gedanken gemacht und Erkenntnisse gesammelt habe. Ich gehöre keiner Gruppe oder Religion an. Von daher hänge ich nicht an diesem einen Leben so derart, dass ich meine Prinzipien des ""Du sollst nicht töten oder bewusst Anderen schaden"" einfach so über den Haufen werfe angesichts des Todes und lieber den Tod Anderer verantworte. Da könnte ich nicht mehr in den Spiegel schauen! Wer das kann, der zeigt letztlich damit nur, dass er über Leichen geht, wenn es um das eigene EGO geht. Aber es geht im Leben nicht nur um einen selbst, sondern auch um das, was man FÜR eine Allgemeinheit erbracht hat und welche Bewusstseinserweiterung man ins nächste Leben mitgenommen hat. Rein materiell denkende Menschen nehmen NICHTS mit ins nächste Leben, da deren Bewusstsein sich keinen Schritt nach vorne, sondern eher noch nach hinten bewegt. Und dieses Phänomen haben wir heute gesamtgesellschaftlich. Die Denkweise und Struktur geht wieder Richtung Mittelalter. Plötzlich ist es nicht mehr ehrenwert, von Zivilisation und davon zu sprechen, dass zivil ""ohne Waffen"" bedeutet. Heute sind immer mehr Leute wieder davon überzeugt, dass Gewalt und Krieg als Durchsetzungsmittel wieder völlig in Ordnung ist. Dass rückgängige Bewusstseinsentfaltung auch Demenz genannt wird und Demenz zur Volkskrankheit Nr. 1 geworden ist, zeigt das schon auf. Geistige Entwicklung sieht anders aus. Daher sagte auch Einstein einst: Ich bin nicht sicher, mit welchen Waffen der dritte Weltkrieg ausgetragen wird, aber im vierten Weltkrieg werden sie mit Stöcken und Steinen kämpfen. Albert Einstein, *1879 †1955 wikipedia Physiker Angesichts von Künstlicher Intelligenz und ausgefeilten Atomwaffen, gepaart mit mittelalterlicher Denkweise, eine ziemlich wahrscheinliche Zukunftsvision.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Was nützt dieses Gesetz wenn dann einfach der Kaufpreis in Höhe des Makler Preises erhöht wird. Im Endeffekt zahlt doch der, der den Makler nicht beauftragt hat. Ist wieder so eine Luftnummer der Bundesregierung und der SPD",Dieser Kommentar ist humoristisch veranlagt,2
Das fände ich sehr traurig.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
Für alle die sich integrieren,Dieser Kommentar ist Zynismus,2
"Mich interessiert jetzt, ob die Grünen trotzdem von euch gewählt werden - obwohl sie bspw. die NSU-Akten zusammen mit CDU einvernehmlich 120 Jahre auf Eis gelegt haben (gg. die Stimmen der SPD!) ?",Dieser Kommentar ist humoristisch veranlagt,2
Deutschland und Brüssel braucht einen Salvini und Orban in Deutschland und Brüssel,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
@USER ist Hirntod wirklich tot.....da scheiden sich die Geister !,Dieser Kommentar ist eine Beleidigung,2
@USER dafür haben die andere mehr mitgebracht ! Das findest Du gerecht ?,In diesem Kommentar findet man Diskriminierung,2
also woher sind dann diese 30% die vorher eingespielt wurden vom Traumland.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Also ich muss ganz ehrlich sagen, dass ich es ganz schön lächerlich finde, dass der Mann eine Astronauten einen Preis als Vater des Jahres bekommt. Ganz ehrlich, aber finanziell haben die beiden auf jeden Fall keine Sorgen, auch wenn einer von beiden zwei Jahre Elternzeit nimmt. Da gibt es Väter, wir machen zwei Jobs, damit die ihre Kinder und ihre Familie vernünftig versorgen können. Die hätten die 5000 € zunächst auch mal mehr nötig gehabt. Aber das ist halt typisch und unsere Gesellschaft. Eliten werden immer hofiert.",Dieser Kommentar ist eine Beleidigung,2
ähem... es heißt immer noch Latein ;),Dieser Kommentar ist eine Beleidigung,2
Gleiches Recht für alle!,In diesem Kommentar findet man Diskriminierung,2
@MEDIUM Dass Ihr Euch überhaupt die Mühe macht auf sowas zu antworten...,Dieser Kommentar ist Zynismus,2
"@USER naja, Wir wissen längst, dass die Industrie schon längst nicht mehr die wirtschaftliche Prosperität des Landes aufrecht halten kann. Faktisch befindet sich die Bundesrepublik in einem Transitionsprozess von der Industrie zur Dienstleistung. Da aber vor allem die Automobil-Industrie noch immer viel Einfluss auf politische Weichenstellungen hat, aber schon lange kein Innovationsmotor mehr ist, wären radikale Maßnahmen möglicherweise recht heilsam beim Beschleunigen der Umwandlung und vielleicht sogar nachhaltig. Leider verdienen zu viele Entscheider zu gut am Aufrechterhalten des steinzeitlichen Industriegedöhns",In diesem Kommentar findet man Diskriminierung,2
@USER womit.,Dieser Kommentar ist gegen eine Gruppe gerichtet,2
"Mein studierender Sohn würde lieber heute als morgen aus der elterlichen Wohnung ausziehen. Leider ist es in Frankfurt am Main fast unmöglich als Student eine bezahlbare Wohnung oder ein Zimmer zu bekommen. Es werden zwar gut ausgebildete Fachkräfte für Deutschlands Zukunft erwartet, aber die Voraussetzungen dafür werden nicht geschaffen.",Dieser Kommentar ist gegen eine Gruppe gerichtet,2
